number;scheduledTime;actualTime;status
American+AA 221;1634189700.0;1634190420.0;Departed
Finnair+AY 4133;1634189700.0;1634190420.0;Departed
British Airways+BA 1630;1634189700.0;1634190420.0;Departed
Iberia+IB 4862;1634189700.0;1634190420.0;Departed
KLM+KL 1443;1634189700.0;1634190540.0;Departed
Delta Air Lines+DL 9302;1634189700.0;1634190540.0;Departed
Etihad Airways+EY 7361;1634189700.0;1634190540.0;Departed
Kenya Airways+KQ 1443;1634189700.0;1634190540.0;Departed
Xiamen+MF 9337;1634189700.0;1634190540.0;Departed
Aeroflot+SU 3217;1634189700.0;1634190540.0;Departed
Virgin Atlantic+VS 6952;1634189700.0;1634190540.0;Departed
KLM+KL 661;1634190600.0;1634190540.0;Departed
Air France+AF 8411;1634190600.0;1634190540.0;Departed
Delta Air Lines+DL 9386;1634190600.0;1634190540.0;Departed
Virgin Atlantic+VS 6836;1634190600.0;1634190540.0;Departed
KLM+KL 1753;1634189400.0;1634190540.0;Departed
China Southern+CZ 7701;1634189400.0;1634190540.0;Departed
Delta Air Lines+DL 9327;1634189400.0;1634190540.0;Departed
Kenya Airways+KQ 1753;1634189400.0;1634190540.0;Departed
Aeroflot+SU 3259;1634189400.0;1634190540.0;Departed
Virgin Atlantic+VS 5641;1634189400.0;1634190540.0;Departed
KLM+KL 1701;1634189400.0;1634190600.0;Departed
China+CI 9383;1634189400.0;1634190600.0;Departed
China Southern+CZ 7666;1634189400.0;1634190600.0;Departed
Delta Air Lines+DL 9606;1634189400.0;1634190600.0;Departed
Etihad Airways+EY 7357;1634189400.0;1634190600.0;Departed
Garuda Indonesia+GA 9492;1634189400.0;1634190600.0;Departed
Kenya Airways+KQ 1701;1634189400.0;1634190600.0;Departed
Xiamen+MF 9359;1634189400.0;1634190600.0;Departed
Virgin Atlantic+VS 5732;1634189400.0;1634190600.0;Departed
KLM+KL 1473;1634189100.0;1634190600.0;Departed
Alitalia+AZ 3818;1634189100.0;1634190600.0;Departed
Delta Air Lines+DL 8177;1634189100.0;1634190600.0;Departed
Etihad Airways+EY 5817;1634189100.0;1634190600.0;Departed
Xiamen+MF 9945;1634189100.0;1634190600.0;Departed
Aeroflot+SU 3315;1634189100.0;1634190600.0;Departed
Virgin Atlantic+VS 6972;1634189100.0;1634190600.0;Departed
KLM+KL 1793;1634190000.0;1634190660.0;Departed
China Southern+CZ 7672;1634190000.0;1634190660.0;Departed
Delta Air Lines+DL 9564;1634190000.0;1634190660.0;Departed
Garuda Indonesia+GA 9228;1634190000.0;1634190660.0;Departed
Xiamen+MF 9379;1634190000.0;1634190660.0;Departed
China Eastern+MU 1595;1634190000.0;1634190660.0;Departed
Virgin Atlantic+VS 5737;1634190000.0;1634190660.0;Departed
KLM+KL 1373;1634189400.0;1634190720.0;Departed
Delta Air Lines+DL 9682;1634189400.0;1634190720.0;Departed
Kenya Airways+KQ 1373;1634189400.0;1634190720.0;Departed
Xiamen+MF 9907;1634189400.0;1634190720.0;Departed
TAROM+RO 9364;1634189400.0;1634190720.0;Departed
KLM+KL 1739;1634189400.0;1634190840.0;Departed
Air France+AF 3234;1634189400.0;1634190840.0;Departed
Delta Air Lines+DL 9304;1634189400.0;1634190840.0;Departed
Aeroflot+SU 3369;1634189400.0;1634190840.0;Departed
Virgin Atlantic+VS 5522;1634189400.0;1634190840.0;Departed
easyJet+U2 1832;1634190900.0;1634190900.0;Canceled
easyJet+U2 6162;1634190900.0;1634190900.0;Canceled
KLM+KL 605;1634190600.0;1634191020.0;Departed
Air France+AF 8402;1634190600.0;1634191020.0;Departed
Delta Air Lines+DL 9380;1634190600.0;1634191020.0;Departed
Virgin Atlantic+VS 6851;1634190600.0;1634191020.0;Departed
KLM+KL 1883;1634189400.0;1634191140.0;Departed
China Southern+CZ 7685;1634189400.0;1634191140.0;Departed
Delta Air Lines+DL 9325;1634189400.0;1634191140.0;Departed
Etihad Airways+EY 7377;1634189400.0;1634191140.0;Departed
Xiamen+MF 9395;1634189400.0;1634191140.0;Departed
China Eastern+MU 1585;1634189400.0;1634191140.0;Departed
Aeroflot+SU 3419;1634189400.0;1634191140.0;Departed
Virgin Atlantic+VS 5750;1634189400.0;1634191140.0;Departed
Austrian+OS 372;1634190300.0;1634191140.0;Departed
KLM+KL 601;1634190600.0;1634191140.0;Departed
Air France+AF 8247;1634190600.0;1634191140.0;Departed
Delta Air Lines+DL 8182;1634190600.0;1634191140.0;Departed
Virgin Atlantic+VS 6841;1634190600.0;1634191140.0;Departed
KLM+KL 1957;1634190000.0;1634191140.0;Departed
Delta Air Lines+DL 9620;1634190000.0;1634191140.0;Departed
Xiamen+MF 9601;1634190000.0;1634191140.0;Departed
KLM+KL 655;1634190900.0;1634191140.0;Departed
Air France+AF 6688;1634190900.0;1634191140.0;Departed
Delta Air Lines+DL 9391;1634190900.0;1634191140.0;Departed
Virgin Atlantic+VS 6844;1634190900.0;1634191140.0;Departed
KLM+KL 1927;1634190000.0;1634191140.0;Departed
Delta Air Lines+DL 9616;1634190000.0;1634191140.0;Departed
Xiamen+MF 9399;1634190000.0;1634191140.0;Departed
Malaysia+MH 5661;1634190000.0;1634191140.0;Departed
KLM+KL 749;1634190600.0;1634191200.0;Departed
Air France+AF 3171;1634190600.0;1634191200.0;Departed
KLM+KL 1363;1634190000.0;1634191260.0;Departed
China Southern+CZ 7693;1634190000.0;1634191260.0;Departed
Delta Air Lines+DL 9343;1634190000.0;1634191260.0;Departed
Virgin Atlantic+VS 5799;1634190000.0;1634191260.0;Departed
KLM+KL 1353;1634190000.0;1634191440.0;Departed
Delta Air Lines+DL 9235;1634190000.0;1634191440.0;Departed
Virgin Atlantic+VS 5861;1634190000.0;1634191440.0;Departed
JU+JU 361;1634191200.0;1634191440.0;Departed
Air Baltic+BT 622;1634190900.0;1634191500.0;Departed
KLM+KL 945;1634190300.0;1634191560.0;Departed
Delta Air Lines+DL 9666;1634190300.0;1634191560.0;Departed
Kenya Airways+KQ 945;1634190300.0;1634191560.0;Departed
Xiamen+MF 9903;1634190300.0;1634191560.0;Departed
Aeroflot+SU 3301;1634190300.0;1634191560.0;Departed
Virgin Atlantic+VS 5521;1634190300.0;1634191560.0;Departed
KLM+KL 1167;1634190600.0;1634191620.0;Departed
Air France+AF 3242;1634190600.0;1634191620.0;Departed
Alitalia+AZ 3808;1634190600.0;1634191620.0;Departed
China Southern+CZ 7656;1634190600.0;1634191620.0;Departed
Delta Air Lines+DL 9312;1634190600.0;1634191620.0;Departed
Etihad Airways+EY 7324;1634190600.0;1634191620.0;Departed
Garuda Indonesia+GA 9768;1634190600.0;1634191620.0;Departed
Kenya Airways+KQ 1167;1634190600.0;1634191620.0;Departed
Xiamen+MF 9913;1634190600.0;1634191620.0;Departed
Malaysia+MH 5649;1634190600.0;1634191620.0;Departed
Virgin Atlantic+VS 5713;1634190600.0;1634191620.0;Departed
KLM+KL 1199;1634191200.0;1634191620.0;Departed
Air France+AF 8299;1634191200.0;1634191620.0;Departed
Alitalia+AZ 3824;1634191200.0;1634191620.0;Departed
Delta Air Lines+DL 8195;1634191200.0;1634191620.0;Departed
Etihad Airways+EY 7320;1634191200.0;1634191620.0;Departed
Kenya Airways+KQ 1199;1634191200.0;1634191620.0;Departed
Malaysia+MH 5653;1634191200.0;1634191620.0;Departed
Aeroflot+SU 3429;1634191200.0;1634191620.0;Departed
Virgin Atlantic+VS 5772;1634191200.0;1634191620.0;Departed
Air France+AF 1241;1634189400.0;1634191620.0;Departed
Aeromexico+AM 5803;1634189400.0;1634191620.0;Departed
China+CI 9291;1634189400.0;1634191620.0;Departed
Delta Air Lines+DL 8479;1634189400.0;1634191620.0;Departed
Gol+G3 5271;1634189400.0;1634191620.0;Departed
Garuda Indonesia+GA 9548;1634189400.0;1634191620.0;Departed
KLM+KL 2003;1634189400.0;1634191620.0;Departed
Kenya Airways+KQ 3093;1634189400.0;1634191620.0;Departed
Air Mauritius+MK 9393;1634189400.0;1634191620.0;Departed
China Eastern+MU 1682;1634189400.0;1634191620.0;Departed
Virgin Atlantic+VS 6151;1634189400.0;1634191620.0;Departed
British Airways+BA 8496;1634190900.0;1634191680.0;Departed
Ryanair+FR 3101;1634191500.0;1634191740.0;Departed
Aer Lingus+EI 603;1634191500.0;1634191800.0;Departed
KLM+KL 515;1634190600.0;1634191860.0;Departed
Air France+AF 6714;1634190600.0;1634191860.0;Departed
Delta Air Lines+DL 9243;1634190600.0;1634191860.0;Departed
KLM+KL 1903;1634191500.0;1634191860.0;Departed
China Southern+CZ 7675;1634191500.0;1634191860.0;Departed
Delta Air Lines+DL 9326;1634191500.0;1634191860.0;Departed
Xiamen+MF 9397;1634191500.0;1634191860.0;Departed
China Eastern+MU 1589;1634191500.0;1634191860.0;Departed
Virgin Atlantic+VS 5702;1634191500.0;1634191860.0;Departed
KLM+KL 1279;1634190300.0;1634191920.0;Departed
Air Baltic+BT 6026;1634190300.0;1634191920.0;Departed
China Southern+CZ 7637;1634190300.0;1634191920.0;Departed
Delta Air Lines+DL 8184;1634190300.0;1634191920.0;Departed
Etihad Airways+EY 7369;1634190300.0;1634191920.0;Departed
Kenya Airways+KQ 1279;1634190300.0;1634191920.0;Departed
Xiamen+MF 9329;1634190300.0;1634191920.0;Departed
Aeroflot+SU 3305;1634190300.0;1634191920.0;Departed
Virgin Atlantic+VS 6966;1634190300.0;1634191920.0;Departed
KLM+KL 1803;1634191500.0;1634191920.0;Departed
Delta Air Lines+DL 8178;1634191500.0;1634191920.0;Departed
Delta Air Lines+DL 57;1634191500.0;1634191920.0;Departed
Air France+AF 5594;1634191500.0;1634191920.0;Departed
KLM+KL 6027;1634191500.0;1634191920.0;Departed
Virgin Atlantic+VS 3942;1634191500.0;1634191920.0;Departed
KLM+KL 751;1634191200.0;1634192040.0;Departed
Air France+AF 3207;1634191200.0;1634192040.0;Departed
KLM+KL 1945;1634191200.0;1634192040.0;Departed
Air France+AF 3249;1634191200.0;1634192040.0;Departed
Delta Air Lines+DL 9250;1634191200.0;1634192040.0;Departed
KLM+KL 1127;1634190300.0;1634192220.0;Departed
Alitalia+AZ 2910;1634190300.0;1634192220.0;Departed
China Southern+CZ 7630;1634190300.0;1634192220.0;Departed
Delta Air Lines+DL 9360;1634190300.0;1634192220.0;Departed
Etihad Airways+EY 7302;1634190300.0;1634192220.0;Departed
Garuda Indonesia+GA 9470;1634190300.0;1634192220.0;Departed
Kenya Airways+KQ 1127;1634190300.0;1634192220.0;Departed
Xiamen+MF 9315;1634190300.0;1634192220.0;Departed
Malaysia+MH 5641;1634190300.0;1634192220.0;Departed
Virgin Atlantic+VS 5651;1634190300.0;1634192220.0;Departed
KLM+KL 1155;1634190600.0;1634192220.0;Departed
Delta Air Lines+DL 9290;1634190600.0;1634192220.0;Departed
Etihad Airways+EY 5806;1634190600.0;1634192220.0;Departed
Kenya Airways+KQ 1155;1634190600.0;1634192220.0;Departed
Xiamen+MF 9325;1634190600.0;1634192220.0;Departed
Malaysia+MH 5647;1634190600.0;1634192220.0;Departed
Aeroflot+SU 3325;1634190600.0;1634192220.0;Departed
Virgin Atlantic+VS 5689;1634190600.0;1634192220.0;Departed
Bulgaria Air+FB 462;1634192100.0;1634192280.0;Departed
KLM+KL 3077;1634192100.0;1634192280.0;Departed
KLM+KL 1987;1634192100.0;1634192280.0;Departed
Delta Air Lines+DL 9316;1634192100.0;1634192280.0;Departed
Gol+G3 5586;1634192100.0;1634192280.0;Departed
Kenya Airways+KQ 1987;1634192100.0;1634192280.0;Departed
Xiamen+MF 9627;1634192100.0;1634192280.0;Departed
Aeroflot+SU 3277;1634192100.0;1634192280.0;Departed
KLM+KL 1343;1634192100.0;1634192460.0;Departed
Air France+AF 8326;1634192100.0;1634192460.0;Departed
Alitalia+AZ 3744;1634192100.0;1634192460.0;Departed
Delta Air Lines+DL 9334;1634192100.0;1634192460.0;Departed
Etihad Airways+EY 7371;1634192100.0;1634192460.0;Departed
Kenya Airways+KQ 1343;1634192100.0;1634192460.0;Departed
Xiamen+MF 9643;1634192100.0;1634192460.0;Departed
Virgin Atlantic+VS 5637;1634192100.0;1634192460.0;Departed
KLM+KL 1511;1634192400.0;1634192460.0;Departed
Delta Air Lines+DL 9261;1634192400.0;1634192460.0;Departed
Virgin Atlantic+VS 5863;1634192400.0;1634192460.0;Departed
KLM+KL 1423;1634191200.0;1634192520.0;Departed
China Southern+CZ 7616;1634191200.0;1634192520.0;Departed
Delta Air Lines+DL 9210;1634191200.0;1634192520.0;Departed
Etihad Airways+EY 5839;1634191200.0;1634192520.0;Departed
Kenya Airways+KQ 1423;1634191200.0;1634192520.0;Departed
Xiamen+MF 9764;1634191200.0;1634192520.0;Departed
Aeroflot+SU 3233;1634191200.0;1634192520.0;Departed
Virgin Atlantic+VS 6957;1634191200.0;1634192520.0;Departed
KLM+KL 1669;1634192400.0;1634192580.0;Departed
China+CI 9499;1634192400.0;1634192580.0;Departed
China Southern+CZ 7607;1634192400.0;1634192580.0;Departed
Delta Air Lines+DL 8207;1634192400.0;1634192580.0;Departed
Etihad Airways+EY 7378;1634192400.0;1634192580.0;Departed
Garuda Indonesia+GA 9022;1634192400.0;1634192580.0;Departed
Xiamen+MF 9829;1634192400.0;1634192580.0;Departed
Virgin Atlantic+VS 5628;1634192400.0;1634192580.0;Departed
KLM+KL 1541;1634192400.0;1634192580.0;Departed
Air France+AF 3245;1634192400.0;1634192580.0;Departed
Delta Air Lines+DL 9638;1634192400.0;1634192580.0;Departed
Kenya Airways+KQ 1541;1634192400.0;1634192580.0;Departed
Xiamen+MF 9161;1634192400.0;1634192580.0;Departed
Aeroflot+SU 3349;1634192400.0;1634192580.0;Departed
Virgin Atlantic+VS 6980;1634192400.0;1634192580.0;Departed
KLM+KL 1331;1634192100.0;1634192640.0;Departed
Delta Air Lines+DL 9232;1634192100.0;1634192640.0;Departed
Virgin Atlantic+VS 5849;1634192100.0;1634192640.0;Departed
Corendon Dutch+CD 495;1634191200.0;1634192700.0;Departed
Air Baltic+BT 618;1634192400.0;1634192760.0;Departed
BA Cityflyer+CJ 8496;1634192820.0;1634192820.0;Departed
KLM+KL 1073;1634191500.0;1634192820.0;Departed
Air Baltic+BT 6012;1634191500.0;1634192820.0;Departed
China+CI 9371;1634191500.0;1634192820.0;Departed
China Southern+CZ 7669;1634191500.0;1634192820.0;Departed
Delta Air Lines+DL 9648;1634191500.0;1634192820.0;Departed
Garuda Indonesia+GA 9018;1634191500.0;1634192820.0;Departed
JU+JU 7638;1634191500.0;1634192820.0;Departed
Kenya Airways+KQ 1073;1634191500.0;1634192820.0;Departed
Xiamen+MF 9716;1634191500.0;1634192820.0;Departed
China Eastern+MU 1625;1634191500.0;1634192820.0;Departed
Pegasus+PC 7727;1634191500.0;1634192820.0;Departed
Aeroflot+SU 3379;1634191500.0;1634192820.0;Departed
Virgin Atlantic+VS 7004;1634191500.0;1634192820.0;Departed
KLM+KL 1629;1634192400.0;1634192880.0;Departed
China Southern+CZ 7677;1634192400.0;1634192880.0;Departed
Delta Air Lines+DL 9301;1634192400.0;1634192880.0;Departed
Garuda Indonesia+GA 9212;1634192400.0;1634192880.0;Departed
Kenya Airways+KQ 1629;1634192400.0;1634192880.0;Departed
Xiamen+MF 9615;1634192400.0;1634192880.0;Departed
China Eastern+MU 1817;1634192400.0;1634192880.0;Departed
KLM+KL 953;1634192400.0;1634192940.0;Departed
China Southern+CZ 7679;1634192400.0;1634192940.0;Departed
Delta Air Lines+DL 9689;1634192400.0;1634192940.0;Departed
Etihad Airways+EY 7417;1634192400.0;1634192940.0;Departed
Kenya Airways+KQ 953;1634192400.0;1634192940.0;Departed
Xiamen+MF 9167;1634192400.0;1634192940.0;Departed
Aeroflot+SU 3395;1634192400.0;1634192940.0;Departed
Virgin Atlantic+VS 7048;1634192400.0;1634192940.0;Departed
Surinam Airways+PY 3003;1634193000.0;1634193000.0;CanceledUncertain
Air Baltic+BT 610;1634192400.0;1634193240.0;Departed
KLM+KL 987;1634193300.0;1634193300.0;Departed
Air France+AF 5197;1634193300.0;1634193300.0;Departed
Delta Air Lines+DL 9289;1634193300.0;1634193300.0;Departed
Kenya Airways+KQ 987;1634193300.0;1634193300.0;Departed
Virgin Atlantic+VS 6988;1634193300.0;1634193300.0;Departed
Delta Air Lines+DL 47;1634193300.0;1634193360.0;Departed
Air France+AF 5596;1634193300.0;1634193360.0;Departed
KLM+KL 6020;1634193300.0;1634193360.0;Departed
Virgin Atlantic+VS 3941;1634193300.0;1634193360.0;Departed
KLM+KL 1009;1634192100.0;1634193420.0;Departed
China+CI 9365;1634192100.0;1634193420.0;Departed
China Southern+CZ 7659;1634192100.0;1634193420.0;Departed
Delta Air Lines+DL 9642;1634192100.0;1634193420.0;Departed
Garuda Indonesia+GA 9490;1634192100.0;1634193420.0;Departed
Kenya Airways+KQ 1009;1634192100.0;1634193420.0;Departed
Xiamen+MF 9305;1634192100.0;1634193420.0;Departed
Virgin Atlantic+VS 6994;1634192100.0;1634193420.0;Departed
KLM+KL 1823;1634192100.0;1634193600.0;Departed
China Southern+CZ 7610;1634192100.0;1634193600.0;Departed
Delta Air Lines+DL 9571;1634192100.0;1634193600.0;Departed
Garuda Indonesia+GA 9252;1634192100.0;1634193600.0;Departed
Xiamen+MF 9383;1634192100.0;1634193600.0;Departed
Virgin Atlantic+VS 5780;1634192100.0;1634193600.0;Departed
KLM+KL 1109;1634193600.0;1634193600.0;Departed
Alitalia+AZ 2900;1634193600.0;1634193600.0;Departed
China Southern+CZ 7602;1634193600.0;1634193600.0;Departed
Delta Air Lines+DL 9276;1634193600.0;1634193600.0;Departed
Etihad Airways+EY 7343;1634193600.0;1634193600.0;Departed
Garuda Indonesia+GA 9482;1634193600.0;1634193600.0;Departed
Kenya Airways+KQ 1109;1634193600.0;1634193600.0;Departed
Xiamen+MF 9311;1634193600.0;1634193600.0;Departed
Malaysia+MH 5637;1634193600.0;1634193600.0;Departed
Virgin Atlantic+VS 5621;1634193600.0;1634193600.0;Departed
SWISS+LX 725;1634190300.0;1634193660.0;Departed
TUIfly Netherlands+OR 363;1634192400.0;1634193780.0;Departed
KLM+KL 791;1634193300.0;1634193780.0;Departed
Gol+G3 5501;1634193300.0;1634193780.0;Departed
ILOSO+ILOSO;1634193960.0;1634193960.0;Departed
KLM+KL 1583;1634193600.0;1634193960.0;Departed
China Southern+CZ 7619;1634193600.0;1634193960.0;Departed
Delta Air Lines+DL 9576;1634193600.0;1634193960.0;Departed
Gol+G3 5518;1634193600.0;1634193960.0;Departed
Xiamen+MF 9343;1634193600.0;1634193960.0;Departed
China Eastern+MU 1813;1634193600.0;1634193960.0;Departed
Vueling+VY 8301;1634192100.0;1634194020.0;Departed
KLM+KL 1253;1634193900.0;1634194140.0;Departed
Air France+AF 3173;1634193900.0;1634194140.0;Departed
Delta Air Lines+DL 9309;1634193900.0;1634194140.0;Departed
Etihad Airways+EY 7372;1634193900.0;1634194140.0;Departed
Garuda Indonesia+GA 9950;1634193900.0;1634194140.0;Departed
Xiamen+MF 9833;1634193900.0;1634194140.0;Departed
China Eastern+MU 1565;1634193900.0;1634194140.0;Departed
Virgin Atlantic+VS 5538;1634193900.0;1634194140.0;Departed
Delta Air Lines+DL 135;1634193900.0;1634194260.0;Departed
Air France+AF 5601;1634193900.0;1634194260.0;Departed
KLM+KL 6051;1634193900.0;1634194260.0;Departed
Virgin Atlantic+VS 3946;1634193900.0;1634194260.0;Departed
Delta Air Lines+DL 73;1634193900.0;1634194320.0;Departed
Air France+AF 3664;1634193900.0;1634194320.0;Departed
KLM+KL 6075;1634193900.0;1634194320.0;Departed
Virgin Atlantic+VS 3943;1634193900.0;1634194320.0;Departed
LOT - Polish+LO 266;1634193900.0;1634194380.0;Departed
KLM+KL 597;1634194500.0;1634194500.0;GateClosed
Air France+AF 8367;1634194500.0;1634194500.0;GateClosed
Delta Air Lines+DL 9599;1634194500.0;1634194500.0;GateClosed
SAS+SK 552;1634192700.0;1634194500.0;Departed
United+UA 908;1634195100.0;1634194620.0;Departed
Air Europa+UX 1098;1634194800.0;1634194620.0;Departed
Aeromexico+AM 6840;1634194800.0;1634194620.0;Departed
China+CI 9230;1634194800.0;1634194620.0;Departed
Delta Air Lines+DL 6766;1634194800.0;1634194620.0;Departed
Etihad Airways+EY 7596;1634194800.0;1634194620.0;Departed
JU+JU 7421;1634194800.0;1634194620.0;Departed
KLM+KL 3393;1634194800.0;1634194620.0;Departed
Middle East+ME 2098;1634194800.0;1634194620.0;Departed
Xiamen+MF 9552;1634194800.0;1634194620.0;Departed
KLM+KL 1779;1634193900.0;1634194680.0;Departed
China Southern+CZ 7777;1634193900.0;1634194680.0;Departed
Delta Air Lines+DL 9282;1634193900.0;1634194680.0;Departed
Etihad Airways+EY 7322;1634193900.0;1634194680.0;Departed
Xiamen+MF 9817;1634193900.0;1634194680.0;Departed
Virgin Atlantic+VS 5707;1634193900.0;1634194680.0;Departed
Cargolux+CV 7153;1634196600.0;1634194740.0;Departed
KLM+KL 591;1634194800.0;1634194800.0;Boarding
SAS+SK 556;1634194800.0;1634194800.0;GateClosed
Air France+AF 8283;1634194800.0;1634194800.0;Boarding
Delta Air Lines+DL 9600;1634194800.0;1634194800.0;Boarding
TUIfly Netherlands+OR 385;1634193600.0;1634194860.0;Departed
KLM+KL 1855;1634194800.0;1634194860.0;Departed
China Southern+CZ 7634;1634194800.0;1634194860.0;Departed
Delta Air Lines+DL 9553;1634194800.0;1634194860.0;Departed
Garuda Indonesia+GA 9244;1634194800.0;1634194860.0;Departed
Xiamen+MF 9387;1634194800.0;1634194860.0;Departed
China Eastern+MU 1581;1634194800.0;1634194860.0;Departed
Virgin Atlantic+VS 5661;1634194800.0;1634194860.0;Departed
China+CI 74;1634194800.0;1634195160.0;Departed
Delta Air Lines+DL 143;1634195100.0;1634195160.0;Departed
Air France+AF 8992;1634195100.0;1634195160.0;Departed
KLM+KL 6033;1634195100.0;1634195160.0;Departed
Virgin Atlantic+VS 3944;1634195100.0;1634195160.0;Departed
KLM+KL 681;1634195700.0;1634195700.0;Boarding
Lufthansa+LH 989;1634195700.0;1634195700.0;GateClosed
Singapore+SQ 323;1634195700.0;1634195700.0;GateClosed
Air France+AF 8378;1634195700.0;1634195700.0;Boarding
Delta Air Lines+DL 9395;1634195700.0;1634195700.0;Boarding
Virgin Atlantic+VS 6874;1634195700.0;1634195700.0;Boarding
Oman Air+WY 5452;1635783000.0;1635783600.0;Departed
ITY+ITY 109;1635784440.0;1635784440.0;Departed
NOZ+NOZ 9JL;1635784980.0;1635784980.0;Departed
Gol+G3 5603;1635783000.0;1635783600.0;Departed
Kenya Airways+KQ 1245;1635783000.0;1635783600.0;Departed
Xiamen+MF 9785;1635783000.0;1635783600.0;Departed
Air Mauritius+MK 7595;1635783000.0;1635783600.0;Departed
Virgin Atlantic+VS 5515;1635783000.0;1635783600.0;Departed
China Cargo+CK 206;1635783900.0;1635783660.0;Departed
Kenya Airways+KQ 991;1635783600.0;1635783660.0;Departed
Virgin Atlantic+VS 6990;1635783600.0;1635783660.0;Departed
WestJet+WS 5231;1635783600.0;1635783660.0;Departed
Qatar Airways+QR 8202;1635786900.0;1635785460.0;Departed
9AJET+9AJET;1635785580.0;1635785580.0;Departed
Garuda Indonesia+GA 9078;1635785400.0;1635785880.0;Departed
