number,scheduledTime,actualTime,status
VS 6838,2021-10-12 17:55+02:00,2021-10-12 17:52+02:00,Departed
KU 902,2021-10-12 18:00+02:00,2021-10-12 18:00+02:00,Canceled
HV 6145,2021-10-12 18:05+02:00,2021-10-12 18:13+02:00,Departed
KL 2643,2021-10-12 18:05+02:00,2021-10-12 18:13+02:00,Departed
AT 851,2021-10-12 18:05+02:00,2021-10-12 18:13+02:00,Departed
HV 6335,2021-10-12 18:20+02:00,2021-10-12 18:25+02:00,Departed
KL 2622,2021-10-12 18:20+02:00,2021-10-12 18:25+02:00,Departed
EC 7963,2021-10-12 18:20+02:00,2021-10-12 18:48+02:00,Departed
TK 7801,2021-10-12 18:20+02:00,2021-10-12 18:49+02:00,Departed
MU 7770,2021-10-12 18:30+02:00,2021-10-12 17:58+02:00,Departed
LH 997,2021-10-12 18:30+02:00,2021-10-12 18:32+02:00,Departed
XQ 745,2021-10-12 18:30+02:00,2021-10-12 18:51+02:00,Departed
TK 1954,2021-10-12 18:30+02:00,2021-10-12 18:46+02:00,Departed
CK 206,2021-10-12 18:30+02:00,2021-10-12 20:16+02:00,Departed
BT 620,2021-10-12 18:35+02:00,2021-10-12 18:37+02:00,Departed
DY 3541,2021-10-12 18:35+02:00,2021-10-12 18:37+02:00,Departed
EY 914,2021-10-12 18:35+02:00,2021-10-12 18:44+02:00,Departed
HV 5819,2021-10-12 18:35+02:00,2021-10-12 19:13+02:00,Departed
KL 2555,2021-10-12 18:35+02:00,2021-10-12 19:13+02:00,Departed
KL 1799,2021-10-12 18:40+02:00,2021-10-12 18:39+02:00,Departed
AM 6452,2021-10-12 18:40+02:00,2021-10-12 18:39+02:00,Departed
GA 9288,2021-10-12 18:40+02:00,2021-10-12 18:39+02:00,Departed
MF 9979,2021-10-12 18:40+02:00,2021-10-12 18:39+02:00,Departed
PS 9475,2021-10-12 18:40+02:00,2021-10-12 18:39+02:00,Departed
VS 5740,2021-10-12 18:40+02:00,2021-10-12 18:39+02:00,Departed
WY 5799,2021-10-12 18:40+02:00,2021-10-12 18:39+02:00,Departed
AF 1141,2021-10-12 18:40+02:00,2021-10-12 18:41+02:00,Departed
AM 6026,2021-10-12 18:40+02:00,2021-10-12 18:41+02:00,Departed
G3 5150,2021-10-12 18:40+02:00,2021-10-12 18:41+02:00,Departed
GA 9554,2021-10-12 18:40+02:00,2021-10-12 18:41+02:00,Departed
KL 2017,2021-10-12 18:40+02:00,2021-10-12 18:41+02:00,Departed
KQ 3095,2021-10-12 18:40+02:00,2021-10-12 18:41+02:00,Departed
MK 9391,2021-10-12 18:40+02:00,2021-10-12 18:41+02:00,Departed
VS 6150,2021-10-12 18:40+02:00,2021-10-12 18:41+02:00,Departed
RU 210,2021-10-12 18:45+02:00,2021-10-13 03:15+02:00,Delayed
RU 210,2021-10-12 18:45+02:00,2021-10-13 03:25+02:00,Departed
AY 1306,2021-10-12 18:50+02:00,2021-10-12 18:55+02:00,Departed
U2 2162,2021-10-12 18:50+02:00,2021-10-12 19:02+02:00,Departed
TIE 50EU,2021-10-12 18:53+02:00,2021-10-12 18:53+02:00,Departed
EC 7919,2021-10-12 18:55+02:00,2021-10-12 18:55+02:00,Canceled
HV 5585,2021-10-12 18:55+02:00,2021-10-12 19:00+02:00,Departed
UX 1094,2021-10-12 19:00+02:00,2021-10-12 18:59+02:00,Departed
AM 6805,2021-10-12 19:00+02:00,2021-10-12 18:59+02:00,Departed
EY 4350,2021-10-12 19:00+02:00,2021-10-12 18:59+02:00,Departed
IB 3063,2021-10-12 19:20+02:00,2021-10-12 19:34+02:00,Departed
TP 671,2021-10-12 19:30+02:00,2021-10-12 19:52+02:00,Departed
LO 268,2021-10-12 19:35+02:00,2021-10-12 19:31+02:00,Departed
EW 7185,2021-10-12 19:35+02:00,2021-10-12 19:24+02:00,Departed
BA 8456,2021-10-12 19:45+02:00,2021-10-12 19:43+02:00,Departed
U2 7010,2021-10-12 19:50+02:00,2021-10-12 19:50+02:00,Canceled
XQ 945,2021-10-12 19:50+02:00,2021-10-12 20:00+02:00,Departed
VY 8367,2021-10-12 19:55+02:00,2021-10-12 19:54+02:00,Departed
KL 843,2021-10-12 19:55+02:00,2021-10-12 20:05+02:00,Departed
CJ 6CP,2021-10-12 19:57+02:00,2021-10-12 19:57+02:00,Departed
OS 376,2021-10-12 20:00+02:00,2021-10-12 20:05+02:00,Departed
MNINE,2021-10-12 20:02+02:00,2021-10-12 20:02+02:00,Departed
LX 735,2021-10-12 20:10+02:00,2021-10-12 20:08+02:00,Departed
UX 3750,2021-10-12 20:20+02:00,2021-10-12 20:16+02:00,Departed
VS 5801,2021-10-12 20:20+02:00,2021-10-12 20:16+02:00,Departed
KL 1369,2021-10-12 20:20+02:00,2021-10-12 20:16+02:00,Departed
SK 554,2021-10-12 20:20+02:00,2021-10-12 20:20+02:00,Departed
AF 8345,2021-10-12 20:30+02:00,2021-10-12 20:44+02:00,Departed
G3 5578,2021-10-12 20:30+02:00,2021-10-12 20:42+02:00,Departed
G3 5592,2021-10-12 20:30+02:00,2021-10-12 20:44+02:00,Departed
KQ 1559,2021-10-12 20:30+02:00,2021-10-12 20:42+02:00,Departed
KQ 1991,2021-10-12 20:30+02:00,2021-10-12 20:44+02:00,Departed
MF 9341,2021-10-12 20:30+02:00,2021-10-12 20:44+02:00,Departed
MF 9625,2021-10-12 20:30+02:00,2021-10-12 20:42+02:00,Departed
MU 1831,2021-10-12 20:30+02:00,2021-10-12 20:42+02:00,Departed
SU 3281,2021-10-12 20:30+02:00,2021-10-12 20:44+02:00,Departed
VS 5755,2021-10-12 20:30+02:00,2021-10-12 20:48+02:00,Departed
G3 5608,2021-10-12 20:30+02:00,2021-10-12 20:57+02:00,Departed
KL 1033,2021-10-12 20:30+02:00,2021-10-12 20:57+02:00,Departed
KQ 1033,2021-10-12 20:30+02:00,2021-10-12 20:57+02:00,Departed
MF 9655,2021-10-12 20:30+02:00,2021-10-12 20:57+02:00,Departed
MU 1621,2021-10-12 20:30+02:00,2021-10-12 20:57+02:00,Departed
VS 7061,2021-10-12 20:30+02:00,2021-10-12 20:57+02:00,Departed
KL 1991,2021-10-12 20:30+02:00,2021-10-12 20:44+02:00,Departed
AF 1875,2021-10-12 20:30+02:00,2021-10-12 20:28+02:00,Departed
KL 1559,2021-10-12 20:30+02:00,2021-10-12 20:42+02:00,Departed
DL 9486,2021-10-12 20:30+02:00,2021-10-12 20:48+02:00,Departed
KL 1715,2021-10-12 20:30+02:00,2021-10-12 20:48+02:00,Departed
AF 3139,2021-10-12 20:35+02:00,2021-10-12 20:36+02:00,Departed
AF 8271,2021-10-12 20:35+02:00,2021-10-12 20:47+02:00,Departed
AM 6025,2021-10-12 20:35+02:00,2021-10-12 20:38+02:00,Departed
AM 6245,2021-10-12 20:35+02:00,2021-10-12 20:37+02:00,Departed
AF 1437,2021-10-12 20:35+02:00,2021-10-12 20:35+02:00,CanceledUncertain
AM 6518,2021-10-12 20:35+02:00,2021-10-12 20:39+02:00,Departed
AM 6524,2021-10-12 20:35+02:00,2021-10-12 20:49+02:00,Departed
AM 6530,2021-10-12 20:35+02:00,2021-10-12 20:54+02:00,Departed
AM 6602,2021-10-12 20:35+02:00,2021-10-12 20:38+02:00,Departed
DL 9484,2021-10-12 20:35+02:00,2021-10-12 20:47+02:00,Departed
EY 7316,2021-10-12 20:35+02:00,2021-10-12 20:47+02:00,Departed
G3 5554,2021-10-12 20:35+02:00,2021-10-12 20:39+02:00,Departed
G3 5576,2021-10-12 20:35+02:00,2021-10-12 20:37+02:00,Departed
G3 5046,2021-10-12 20:35+02:00,2021-10-12 20:38+02:00,Departed
G3 5605,2021-10-12 20:35+02:00,2021-10-12 20:36+02:00,Departed
GA 9511,2021-10-12 20:35+02:00,2021-10-12 20:38+02:00,Departed
GA 9526,2021-10-12 20:35+02:00,2021-10-12 20:47+02:00,Departed
KL 2023,2021-10-12 20:35+02:00,2021-10-12 20:38+02:00,Departed
KQ 1609,2021-10-12 20:35+02:00,2021-10-12 20:39+02:00,Departed
KQ 1761,2021-10-12 20:35+02:00,2021-10-12 20:49+02:00,Departed
KQ 1775,2021-10-12 20:35+02:00,2021-10-12 20:38+02:00,Departed
MF 9371,2021-10-12 20:35+02:00,2021-10-12 20:38+02:00,Departed
MF 9697,2021-10-12 20:35+02:00,2021-10-12 20:39+02:00,Departed
MF 9703,2021-10-12 20:35+02:00,2021-10-12 20:37+02:00,Departed
MF 9711,2021-10-12 20:35+02:00,2021-10-12 20:36+02:00,Departed
MF 9739,2021-10-12 20:35+02:00,2021-10-12 20:54+02:00,Departed
MK 9397,2021-10-12 20:35+02:00,2021-10-12 20:38+02:00,Departed
MU 1563,2021-10-12 20:35+02:00,2021-10-12 20:47+02:00,Departed
MU 1577,2021-10-12 20:35+02:00,2021-10-12 20:38+02:00,Departed
MU 1591,2021-10-12 20:35+02:00,2021-10-12 20:54+02:00,Departed
MF 9799,2021-10-12 20:35+02:00,2021-10-12 20:47+02:00,Departed
MU 1811,2021-10-12 20:35+02:00,2021-10-12 20:39+02:00,Departed
MU 1822,2021-10-12 20:35+02:00,2021-10-12 20:36+02:00,Departed
MU 1827,2021-10-12 20:35+02:00,2021-10-12 20:37+02:00,Departed
SU 3247,2021-10-12 20:35+02:00,2021-10-12 21:00+02:00,Departed
SU 3265,2021-10-12 20:35+02:00,2021-10-12 20:49+02:00,Departed
UX 3747,2021-10-12 20:35+02:00,2021-10-12 20:36+02:00,Departed
VS 5541,2021-10-12 20:35+02:00,2021-10-12 20:47+02:00,Departed
VS 5635,2021-10-12 20:35+02:00,2021-10-12 21:00+02:00,Departed
VS 5644,2021-10-12 20:35+02:00,2021-10-12 20:49+02:00,Departed
VS 5681,2021-10-12 20:35+02:00,2021-10-12 20:38+02:00,Departed
VS 5705,2021-10-12 20:35+02:00,2021-10-12 20:54+02:00,Departed
VS 6153,2021-10-12 20:35+02:00,2021-10-12 20:38+02:00,Departed
VS 5721,2021-10-12 20:35+02:00,2021-10-12 20:36+02:00,Departed
KL 1775,2021-10-12 20:35+02:00,2021-10-12 20:38+02:00,Departed
KL 1915,2021-10-12 20:35+02:00,2021-10-12 20:54+02:00,Departed
KL 1999,2021-10-12 20:35+02:00,2021-10-12 20:36+02:00,Departed
KL 1689,2021-10-12 20:35+02:00,2021-10-12 21:00+02:00,Departed
AM 6510,2021-10-12 20:35+02:00,2021-10-12 20:49+02:00,Departed
EY 7327,2021-10-12 20:35+02:00,2021-10-12 20:49+02:00,Departed
G3 5507,2021-10-12 20:35+02:00,2021-10-12 20:49+02:00,Departed
KE 6413,2021-10-12 20:35+02:00,2021-10-12 20:49+02:00,Departed
KL 1681,2021-10-12 20:35+02:00,2021-10-12 20:49+02:00,Departed
MF 9707,2021-10-12 20:35+02:00,2021-10-12 20:49+02:00,Departed
VS 5632,2021-10-12 20:35+02:00,2021-10-12 20:49+02:00,Departed
KL 1761,2021-10-12 20:35+02:00,2021-10-12 20:49+02:00,Departed
KL 1263,2021-10-12 20:35+02:00,2021-10-12 20:47+02:00,Departed
AF 1441,2021-10-12 20:35+02:00,2021-10-12 20:38+02:00,Departed
KL 1659,2021-10-12 20:35+02:00,2021-10-12 20:37+02:00,Departed
KL 1609,2021-10-12 20:35+02:00,2021-10-12 20:39+02:00,Departed
KL 1647,2021-10-12 20:35+02:00,2021-10-12 20:36+02:00,Departed
AM 6558,2021-10-12 20:35+02:00,2021-10-12 20:33+02:00,Departed
GA 9520,2021-10-12 20:35+02:00,2021-10-12 20:33+02:00,Departed
MF 9729,2021-10-12 20:35+02:00,2021-10-12 20:33+02:00,Departed
KL 1849,2021-10-12 20:35+02:00,2021-10-12 20:33+02:00,Departed
KL 1387,2021-10-12 20:35+02:00,2021-10-12 20:55+02:00,Departed
PS 9387,2021-10-12 20:35+02:00,2021-10-12 20:55+02:00,Departed
AF 3183,2021-10-12 20:45+02:00,2021-10-12 21:01+02:00,Departed
AM 6242,2021-10-12 20:45+02:00,2021-10-12 20:44+02:00,Departed
AM 6638,2021-10-12 20:45+02:00,2021-10-12 20:55+02:00,Departed
KE 6429,2021-10-12 20:45+02:00,2021-10-12 20:44+02:00,Departed
KE 6437,2021-10-12 20:45+02:00,2021-10-12 20:55+02:00,Departed
MF 9375,2021-10-12 20:45+02:00,2021-10-12 20:55+02:00,Departed
MF 9727,2021-10-12 20:45+02:00,2021-10-12 20:44+02:00,Departed
MU 1599,2021-10-12 20:45+02:00,2021-10-12 20:44+02:00,Departed
MU 1609,2021-10-12 20:45+02:00,2021-10-12 20:55+02:00,Departed
SU 3359,2021-10-12 20:45+02:00,2021-10-12 20:58+02:00,Departed
UX 3772,2021-10-12 20:45+02:00,2021-10-12 20:55+02:00,Departed
UX 3775,2021-10-12 20:45+02:00,2021-10-12 20:44+02:00,Departed
VS 5710,2021-10-12 20:45+02:00,2021-10-12 20:55+02:00,Departed
VS 5785,2021-10-12 20:45+02:00,2021-10-12 20:44+02:00,Departed
KL 1835,2021-10-12 20:45+02:00,2021-10-12 20:44+02:00,Departed
KL 1789,2021-10-12 20:45+02:00,2021-10-12 20:55+02:00,Departed
KL 1939,2021-10-12 20:45+02:00,2021-10-12 21:01+02:00,Departed
G3 5661,2021-10-12 20:45+02:00,2021-10-12 20:58+02:00,Departed
KE 6407,2021-10-12 20:45+02:00,2021-10-12 20:58+02:00,Departed
KL 1697,2021-10-12 20:45+02:00,2021-10-12 20:58+02:00,Departed
VS 5730,2021-10-12 20:45+02:00,2021-10-12 20:58+02:00,Departed
AM 6552,2021-10-12 20:45+02:00,2021-10-12 20:58+02:00,Departed
AM 6544,2021-10-12 20:50+02:00,2021-10-12 20:54+02:00,Departed
AZ 2908,2021-10-12 20:50+02:00,2021-10-12 20:54+02:00,Departed
AM 6556,2021-10-12 20:50+02:00,2021-10-12 20:56+02:00,Departed
EC 2730,2021-10-12 20:50+02:00,2021-10-12 21:12+02:00,Departed
EY 7419,2021-10-12 20:50+02:00,2021-10-12 20:56+02:00,Departed
G3 5659,2021-10-12 20:50+02:00,2021-10-12 20:54+02:00,Departed
G3 5677,2021-10-12 20:50+02:00,2021-10-12 20:56+02:00,Departed
KE 6421,2021-10-12 20:50+02:00,2021-10-12 20:54+02:00,Departed
KE 6433,2021-10-12 20:50+02:00,2021-10-12 20:56+02:00,Departed
KQ 1121,2021-10-12 20:50+02:00,2021-10-12 20:54+02:00,Departed
KQ 1151,2021-10-12 20:50+02:00,2021-10-12 20:56+02:00,Departed
MF 9321,2021-10-12 20:50+02:00,2021-10-12 20:56+02:00,Departed
MF 9663,2021-10-12 20:50+02:00,2021-10-12 20:54+02:00,Departed
UX 3745,2021-10-12 20:50+02:00,2021-10-12 20:54+02:00,Departed
VS 5624,2021-10-12 20:50+02:00,2021-10-12 20:54+02:00,Departed
VS 5684,2021-10-12 20:50+02:00,2021-10-12 20:51+02:00,Departed
VS 5735,2021-10-12 20:50+02:00,2021-10-12 21:03+02:00,Departed
VS 5761,2021-10-12 20:50+02:00,2021-10-12 20:56+02:00,Departed
EY 7326,2021-10-12 20:50+02:00,2021-10-12 20:55+02:00,Departed
KL 1171,2021-10-12 20:50+02:00,2021-10-12 20:55+02:00,Departed
KQ 1171,2021-10-12 20:50+02:00,2021-10-12 20:55+02:00,Departed
MF 9917,2021-10-12 20:50+02:00,2021-10-12 20:55+02:00,Departed
UX 3795,2021-10-12 20:50+02:00,2021-10-12 20:55+02:00,Departed
VS 5715,2021-10-12 20:50+02:00,2021-10-12 20:55+02:00,Departed
AZ 3896,2021-10-12 20:50+02:00,2021-10-12 20:55+02:00,Departed
KL 1151,2021-10-12 20:50+02:00,2021-10-12 20:56+02:00,Departed
KL 1923,2021-10-12 20:50+02:00,2021-10-12 20:51+02:00,Departed
KL 1121,2021-10-12 20:50+02:00,2021-10-12 20:54+02:00,Departed
EY 7404,2021-10-12 20:50+02:00,2021-10-12 21:03+02:00,Departed
KL 1707,2021-10-12 20:50+02:00,2021-10-12 21:03+02:00,Departed
KQ 1707,2021-10-12 20:50+02:00,2021-10-12 21:03+02:00,Departed
MF 9361,2021-10-12 20:50+02:00,2021-10-12 21:03+02:00,Departed
AM 6520,2021-10-12 20:50+02:00,2021-10-12 20:53+02:00,Departed
G3 5601,2021-10-12 20:50+02:00,2021-10-12 20:53+02:00,Departed
KE 6411,2021-10-12 20:50+02:00,2021-10-12 20:53+02:00,Departed
KL 1937,2021-10-12 20:50+02:00,2021-10-12 20:53+02:00,Departed
MF 9745,2021-10-12 20:50+02:00,2021-10-12 20:53+02:00,Departed
MF 9761,2021-10-12 20:55+02:00,2021-10-12 21:05+02:00,Departed
VS 5626,2021-10-12 20:55+02:00,2021-10-12 21:05+02:00,Departed
MF 9911,2021-10-12 20:55+02:00,2021-10-12 20:59+02:00,Departed
MU 1655,2021-10-12 20:55+02:00,2021-10-12 20:59+02:00,Departed
KL 1581,2021-10-12 20:55+02:00,2021-10-12 21:05+02:00,Departed
KL 1981,2021-10-12 20:55+02:00,2021-10-12 20:59+02:00,Departed
AM 6522,2021-10-12 21:00+02:00,2021-10-12 21:02+02:00,Departed
AZ 3736,2021-10-12 21:00+02:00,2021-10-12 21:05+02:00,Departed
EY 7346,2021-10-12 21:00+02:00,2021-10-12 21:05+02:00,Departed
G3 5594,2021-10-12 21:00+02:00,2021-10-12 21:02+02:00,Departed
KQ 1205,2021-10-12 21:00+02:00,2021-10-12 21:05+02:00,Departed
MF 9751,2021-10-12 21:00+02:00,2021-10-12 21:02+02:00,Departed
MF 9755,2021-10-12 21:00+02:00,2021-10-12 21:04+02:00,Departed
SU 3435,2021-10-12 21:00+02:00,2021-10-12 21:05+02:00,Departed
VS 5775,2021-10-12 21:00+02:00,2021-10-12 21:05+02:00,Departed
RO 9362,2021-10-12 21:00+02:00,2021-10-12 21:04+02:00,Departed
KL 1205,2021-10-12 21:00+02:00,2021-10-12 21:05+02:00,Departed
KL 1627,2021-10-12 21:00+02:00,2021-10-12 20:59+02:00,Departed
KL 1379,2021-10-12 21:00+02:00,2021-10-12 21:04+02:00,Departed
KL 1969,2021-10-12 21:00+02:00,2021-10-12 21:02+02:00,Departed
AF 8425,2021-10-12 21:05+02:00,2021-10-12 21:18+02:00,Departed
DL 8214,2021-10-12 21:05+02:00,2021-10-12 22:13+02:00,Departed
DL 9575,2021-10-12 21:05+02:00,2021-10-12 21:18+02:00,Departed
KQ 1461,2021-10-12 21:05+02:00,2021-10-12 21:18+02:00,Departed
QF 4234,2021-10-12 21:05+02:00,2021-10-12 22:13+02:00,Departed
SU 3241,2021-10-12 21:05+02:00,2021-10-12 21:24+02:00,Departed
BT 6030,2021-10-12 21:05+02:00,2021-10-12 21:24+02:00,Departed
EY 7349,2021-10-12 21:05+02:00,2021-10-12 21:24+02:00,Departed
KL 1435,2021-10-12 21:05+02:00,2021-10-12 21:24+02:00,Departed
KQ 1435,2021-10-12 21:05+02:00,2021-10-12 21:24+02:00,Departed
MF 9681,2021-10-12 21:05+02:00,2021-10-12 21:24+02:00,Departed
MU 1647,2021-10-12 21:05+02:00,2021-10-12 21:24+02:00,Departed
VS 6961,2021-10-12 21:05+02:00,2021-10-12 21:24+02:00,Departed
KL 461,2021-10-12 21:05+02:00,2021-10-12 21:18+02:00,Departed
AF 8220,2021-10-12 21:05+02:00,2021-10-12 22:13+02:00,Departed
KL 835,2021-10-12 21:05+02:00,2021-10-12 22:13+02:00,Departed
AF 8321,2021-10-12 21:05+02:00,2021-10-12 21:12+02:00,Departed
AF 8425,2021-10-12 21:05+02:00,2021-10-12 21:05+02:00,GateClosed
AM 6516,2021-10-12 21:05+02:00,2021-10-12 21:03+02:00,Departed
AZ 2918,2021-10-12 21:05+02:00,2021-10-12 21:03+02:00,Departed
DL 8214,2021-10-12 21:05+02:00,2021-10-12 21:05+02:00,Boarding
DL 9575,2021-10-12 21:05+02:00,2021-10-12 21:05+02:00,GateClosed
EY 5830,2021-10-12 21:05+02:00,2021-10-12 21:03+02:00,Departed
G3 5510,2021-10-12 21:05+02:00,2021-10-12 21:10+02:00,Departed
KE 6443,2021-10-12 21:05+02:00,2021-10-12 21:03+02:00,Departed
AF 3151,2021-10-12 21:05+02:00,2021-10-12 21:10+02:00,Departed
KQ 1139,2021-10-12 21:05+02:00,2021-10-12 21:03+02:00,Departed
KQ 1419,2021-10-12 21:05+02:00,2021-10-12 21:12+02:00,Departed
MF 9685,2021-10-12 21:05+02:00,2021-10-12 21:12+02:00,Departed
MF 9912,2021-10-12 21:05+02:00,2021-10-12 21:10+02:00,Departed
MU 1561,2021-10-12 21:05+02:00,2021-10-12 21:12+02:00,Departed
MU 1567,2021-10-12 21:05+02:00,2021-10-12 21:10+02:00,Departed
SU 3241,2021-10-12 21:05+02:00,2021-10-12 21:05+02:00,GateClosed
SU 3367,2021-10-12 21:05+02:00,2021-10-12 21:12+02:00,Departed
SU 3443,2021-10-12 21:05+02:00,2021-10-12 21:10+02:00,Departed
UX 3774,2021-10-12 21:05+02:00,2021-10-12 21:03+02:00,Departed
VS 5529,2021-10-12 21:05+02:00,2021-10-12 21:12+02:00,Departed
VS 5549,2021-10-12 21:05+02:00,2021-10-12 21:10+02:00,Departed
VS 5656,2021-10-12 21:05+02:00,2021-10-12 21:03+02:00,Departed
KQ 1461,2021-10-12 21:05+02:00,2021-10-12 21:05+02:00,GateClosed
MF 9317,2021-10-12 21:05+02:00,2021-10-12 21:03+02:00,Departed
QF 4234,2021-10-12 21:05+02:00,2021-10-12 21:05+02:00,Boarding
BT 6030,2021-10-12 21:05+02:00,2021-10-12 21:05+02:00,GateClosed
EY 7349,2021-10-12 21:05+02:00,2021-10-12 21:05+02:00,GateClosed
KL 1435,2021-10-12 21:05+02:00,2021-10-12 21:05+02:00,GateClosed
KQ 1435,2021-10-12 21:05+02:00,2021-10-12 21:05+02:00,GateClosed
MF 9681,2021-10-12 21:05+02:00,2021-10-12 21:05+02:00,GateClosed
MU 1647,2021-10-12 21:05+02:00,2021-10-12 21:05+02:00,GateClosed
VS 6961,2021-10-12 21:05+02:00,2021-10-12 21:05+02:00,GateClosed
KL 1139,2021-10-12 21:05+02:00,2021-10-12 21:03+02:00,Departed
KL 1311,2021-10-12 21:05+02:00,2021-10-12 21:10+02:00,Departed
KL 1419,2021-10-12 21:05+02:00,2021-10-12 21:12+02:00,Departed
KL 461,2021-10-12 21:05+02:00,2021-10-12 21:05+02:00,GateClosed
KL 835,2021-10-12 21:05+02:00,2021-10-12 21:05+02:00,Boarding
AF 8220,2021-10-12 21:05+02:00,2021-10-12 21:05+02:00,Boarding
AF 8297,2021-10-12 21:10+02:00,2021-10-12 21:17+02:00,Departed
AM 6538,2021-10-12 21:10+02:00,2021-10-12 21:18+02:00,Departed
AZ 3796,2021-10-12 21:10+02:00,2021-10-12 21:17+02:00,Departed
EY 7314,2021-10-12 21:10+02:00,2021-10-12 21:17+02:00,Departed
G3 5582,2021-10-12 21:10+02:00,2021-10-12 21:17+02:00,Departed
G3 5679,2021-10-12 21:10+02:00,2021-10-12 21:17+02:00,Departed
KQ 1595,2021-10-12 21:10+02:00,2021-10-12 21:17+02:00,Departed
MF 9345,2021-10-12 21:10+02:00,2021-10-12 21:17+02:00,Departed
MF 9393,2021-10-12 21:10+02:00,2021-10-12 21:18+02:00,Departed
SU 3463,2021-10-12 21:10+02:00,2021-10-12 21:17+02:00,Departed
VS 5770,2021-10-12 21:10+02:00,2021-10-12 21:18+02:00,Departed
MU 1815,2021-10-12 21:10+02:00,2021-10-12 21:17+02:00,Departed
KL 1879,2021-10-12 21:10+02:00,2021-10-12 21:18+02:00,Departed
KL 1193,2021-10-12 21:10+02:00,2021-10-12 21:17+02:00,Departed
KL 1595,2021-10-12 21:10+02:00,2021-10-12 21:17+02:00,Departed
AF 8297,2021-10-12 21:10+02:00,2021-10-12 21:10+02:00,GateClosed
AM 6538,2021-10-12 21:10+02:00,2021-10-12 21:10+02:00,GateClosed
AZ 3796,2021-10-12 21:10+02:00,2021-10-12 21:10+02:00,GateClosed
AZ 3978,2021-10-12 21:10+02:00,2021-10-12 21:12+02:00,Departed
BT 6020,2021-10-12 21:10+02:00,2021-10-12 21:12+02:00,Departed
EY 5835,2021-10-12 21:10+02:00,2021-10-12 21:12+02:00,Departed
EY 7314,2021-10-12 21:10+02:00,2021-10-12 21:10+02:00,GateClosed
G3 5582,2021-10-12 21:10+02:00,2021-10-12 21:10+02:00,GateClosed
G3 5679,2021-10-12 21:10+02:00,2021-10-12 21:10+02:00,GateClosed
KQ 1293,2021-10-12 21:10+02:00,2021-10-12 21:12+02:00,Departed
MF 9691,2021-10-12 21:10+02:00,2021-10-12 21:10+02:00,GateClosed
MU 1573,2021-10-12 21:10+02:00,2021-10-12 21:10+02:00,GateClosed
SU 3311,2021-10-12 21:10+02:00,2021-10-12 21:12+02:00,Departed
SU 3461,2021-10-12 21:10+02:00,2021-10-12 21:10+02:00,GateClosed
SU 3463,2021-10-12 21:10+02:00,2021-10-12 21:10+02:00,GateClosed
VS 5504,2021-10-12 21:10+02:00,2021-10-12 21:10+02:00,GateClosed
VS 5770,2021-10-12 21:10+02:00,2021-10-12 21:10+02:00,GateClosed
KQ 1595,2021-10-12 21:10+02:00,2021-10-12 21:10+02:00,GateClosed
MF 9345,2021-10-12 21:10+02:00,2021-10-12 21:10+02:00,GateClosed
MF 9393,2021-10-12 21:10+02:00,2021-10-12 21:10+02:00,GateClosed
MF 9679,2021-10-12 21:10+02:00,2021-10-12 21:12+02:00,Departed
MU 1807,2021-10-12 21:10+02:00,2021-10-12 21:12+02:00,Departed
MU 1815,2021-10-12 21:10+02:00,2021-10-12 21:10+02:00,GateClosed
PS 9443,2021-10-12 21:10+02:00,2021-10-12 21:12+02:00,Departed
KL 1879,2021-10-12 21:10+02:00,2021-10-12 21:10+02:00,GateClosed
KL 1293,2021-10-12 21:10+02:00,2021-10-12 21:12+02:00,Departed
VS 6970,2021-10-12 21:10+02:00,2021-10-12 21:12+02:00,Departed
KL 1193,2021-10-12 21:10+02:00,2021-10-12 21:10+02:00,GateClosed
KL 1319,2021-10-12 21:10+02:00,2021-10-12 21:10+02:00,GateClosed
KL 1595,2021-10-12 21:10+02:00,2021-10-12 21:10+02:00,GateClosed
AM 6536,2021-10-12 21:15+02:00,2021-10-12 21:11+02:00,Departed
EY 7423,2021-10-12 21:15+02:00,2021-10-12 21:11+02:00,Departed
MF 9735,2021-10-12 21:15+02:00,2021-10-12 21:11+02:00,Departed
MU 1587,2021-10-12 21:15+02:00,2021-10-12 21:11+02:00,Departed
SU 3425,2021-10-12 21:15+02:00,2021-10-12 21:11+02:00,Departed
VS 5753,2021-10-12 21:15+02:00,2021-10-12 21:11+02:00,Departed
KL 1891,2021-10-12 21:15+02:00,2021-10-12 21:11+02:00,Departed
KL 905,2021-10-12 21:15+02:00,2021-10-12 21:13+02:00,Departed
SU 3206,2021-10-12 21:15+02:00,2021-10-12 21:13+02:00,Departed
AF 3201,2021-10-12 21:20+02:00,2021-10-12 21:48+02:00,Departed
AF 5475,2021-10-12 21:20+02:00,2021-10-12 21:24+02:00,Departed
EY 5842,2021-10-12 21:20+02:00,2021-10-12 21:21+02:00,Departed
G3 5663,2021-10-12 21:20+02:00,2021-10-12 21:21+02:00,Departed
KQ 1163,2021-10-12 21:20+02:00,2021-10-12 21:21+02:00,Departed
MF 9673,2021-10-12 21:20+02:00,2021-10-12 21:21+02:00,Departed
SU 3333,2021-10-12 21:20+02:00,2021-10-12 21:21+02:00,Departed
VS 5693,2021-10-12 21:20+02:00,2021-10-12 21:21+02:00,Departed
KL 1163,2021-10-12 21:20+02:00,2021-10-12 21:21+02:00,Departed
KL 803,2021-10-12 21:20+02:00,2021-10-12 21:48+02:00,Departed
