"";"airline";"number";"scheduledTime";"actualTime";"status";"arrivalAirport";"aircraft";"diffMins"
"109";"Vueling";"VY 8367";2021-11-05 11:55:00;2021-11-05 11:54:00;"Departed";"LEMG";"Airbus A320-100/200";-1
"110";"Vueling";"VY 8367";2021-10-26 17:55:00;2021-10-26 17:56:00;"Departed";"LEMG";"Airbus A320";1
"111";"Vueling";"VY 8435";2021-12-27 13:40:00;2021-12-27 13:54:00;"Departed";"LPPT";"Airbus A320";14
"112";"Vueling";"VY 6291";2021-12-27 18:55:00;2021-12-27 18:56:00;"Departed";"LIRF";"Airbus A320-100/200";1
"113";"Vueling";"VY 8312";2021-11-04 19:40:00;2021-11-04 19:35:00;"Departed";"LEBL";"Airbus A320-100/200";-5
"114";"Vueling";"VY 8379";2021-11-04 19:45:00;2021-11-04 19:47:00;"Departed";"LEST";"Airbus A320";2
"115";"Vueling";"VY 8367";2021-12-30 18:50:00;2021-12-30 18:47:00;"Departed";"LEMG";"Airbus A320";-3
"116";"Vueling";"VY 8355";2021-10-10 12:45:00;2021-10-10 12:46:00;"Departed";"LEBB";"Airbus A320-100/200";1
"117";"Vueling";"VY 8303";2021-10-10 13:10:00;2021-10-10 13:11:00;"Departed";"LEBL";"Airbus A320";1
"118";"Vueling";"VY 8435";2021-11-05 13:40:00;2021-11-05 13:52:00;"Departed";"LPPT";"Airbus A320-200 (Sharklets)";12
"119";"Vueling";"VY 8317";2021-12-27 09:25:00;2021-12-27 09:29:00;"Departed";"LEBL";"Airbus A321";4
"120";"Vueling";"VY 8305";2021-10-25 19:45:00;2021-10-25 19:47:00;"Departed";"LEBL";"Airbus A320";2
"121";"Vueling";"VY 6295";2021-10-25 19:40:00;2021-10-25 19:31:00;"Departed";"LIRF";"Airbus A320";-9
"122";"Vueling";"VY 8312";2021-11-02 19:40:00;2021-11-02 19:56:00;"Departed";"LEBL";"Airbus A321-200 (Sharklets)";16
