"";"airline";"number";"scheduledTime";"actualTime";"status";"arrivalAirport";"aircraft";"diffMins"
"1";"KLM";"KL 2687";2021-12-29 05:40:00;2021-12-29 05:51:00;"Departed";"LEZL";"Boeing 737-800";11
"2";"KLM";"KL 2603";2021-12-29 06:30:00;2021-12-29 06:23:00;"Departed";"LOWI";"Boeing 737-800";-7
"3";"KLM";"KL 2657";2021-12-29 06:05:00;2021-12-29 06:02:00;"Departed";"LIRP";"Boeing 737-700 (winglets)";-3
"4";"KLM";"KL 2662";2021-12-29 06:00:00;2021-12-29 06:01:00;"Departed";"LOWS";"Boeing 737-800";1
"5";"KLM";"KL 2667";2021-12-29 06:25:00;2021-12-29 06:31:00;"Departed";"LPFR";"Boeing 737-800";6
"6";"KLM";"KL 1721";2021-12-29 05:50:00;2021-12-29 05:50:00;"Departed";"EBBR";"Embraer EMB 190";0
"7";"KLM";"KL 1853";2021-12-29 05:40:00;2021-12-29 05:47:00;"Departed";"EDDL";"Embraer EMB 190";7
"8";"KLM";"KL 1165";2021-12-29 05:45:00;2021-12-29 05:47:00;"Departed";"EFHK";"Embraer EMB 190";2
"9";"KLM";"KL 1141";2021-12-29 05:45:00;2021-12-29 05:45:00;"Departed";"ENGM";"Embraer EMB 175";0
"10";"KLM";"KL 1105";2021-12-29 05:55:00;2021-12-29 05:55:00;"Departed";"ESSA";"Embraer EMB 190";0
"11";"KLM";"KL 2641";2021-12-29 05:50:00;2021-12-29 05:53:00;"Departed";"LEAL";"Boeing 737-800 (winglets)";3
"12";"KLM";"KL 2649";2021-12-29 05:50:00;2021-12-29 05:49:00;"Departed";"LEMG";"Boeing 737-800";-1
"13";"KLM";"KL 1351";2021-12-29 05:50:00;2021-12-29 06:04:00;"Departed";"LKPR";"Embraer EMB 190";14
"14";"KLM";"KL 1925";2021-12-29 06:00:00;2021-12-29 06:06:00;"Departed";"LSGG";"Embraer 195-E2";6
"15";"KLM";"KL 1953";2021-12-29 05:50:00;2021-12-29 05:45:00;"Departed";"LSZH";"Boeing 737-700 (winglets)";-5
"16";"KLM";"KL 2017";2021-12-28 18:10:00;2021-12-28 18:07:00;"Departed";"LFPG";"Airbus A319";-3
"17";"KLM";"KL 1027";2021-12-28 17:50:00;2021-12-28 17:44:00;"Departed";"EGLL";"Boeing 737-700 (winglets)";-6
"18";"KLM";"KL 2740";2021-10-20 05:20:00;2021-10-20 05:23:00;"Departed";"LOWI";"Boeing 737-800";3
"19";"KLM";"KL 2607";2021-10-20 06:00:00;2021-10-20 05:59:00;"Departed";"LPPR";"Boeing 737-800 (winglets)";-1
"20";"KLM";"KL 2674";2021-10-20 06:05:00;2021-10-20 06:08:00;"Departed";"LEBL";"Boeing 737-800";3
"21";"KLM";"KL 1001";2021-10-20 05:20:00;2021-10-20 05:20:00;"Departed";"EGLL";"Boeing 737-700 (winglets)";0
"22";"KLM";"KL 1007";2021-10-20 06:35:00;2021-10-20 06:38:00;"Departed";"EGLL";"Boeing 737-700 (winglets)";3
"23";"KLM";"KL 1125";2021-10-20 05:20:00;2021-10-20 05:19:00;"Departed";"EKCH";"Embraer EMB 190";-1
"24";"KLM";"KL 983";2021-10-20 06:00:00;2021-10-20 05:54:00;"Departed";"EGLC";"Embraer EMB 190";-6
"25";"KLM";"KL 1763";2021-10-20 06:25:00;2021-10-20 06:24:00;"Departed";"EDDF";"Embraer EMB 175";-1
"26";"KLM";"KL 1665";2021-10-20 06:15:00;2021-10-20 06:35:00;"Departed";"LEBL";"Embraer EMB 175";20
"27";"KLM";"KL 2663";2021-10-20 07:05:00;2021-10-20 07:05:00;"Departed";"LEMG";"Boeing 737-800";0
"28";"KLM";"KL 1251";2021-10-20 06:10:00;2021-10-20 06:05:00;"Departed";"LFMN";"Embraer EMB 190";-5
"29";"KLM";"KL 1197";2021-10-20 06:15:00;2021-10-20 06:14:00;"Departed";"ENZV";"Embraer EMB 175";-1
"30";"KLM";"KL 1227";2021-10-20 05:15:00;2021-10-20 05:18:00;"Departed";"LFPG";"Boeing 737-800";3
"31";"KLM";"KL 1573";2021-10-20 06:35:00;2021-10-20 06:51:00;"Departed";"LGAV";"Boeing 737-800 (winglets)";16
"32";"KLM";"KL 1229";2021-10-20 06:00:00;2021-10-20 06:02:00;"Departed";"LFPG";"Boeing 737-800 (winglets)";2
"33";"KLM";"KL 1619";2021-10-20 06:25:00;2021-10-20 06:25:00;"Departed";"LIML";"Boeing 737-700 (winglets)";0
"34";"KLM";"KL 1973";2021-10-20 06:50:00;2021-10-20 06:47:00;"Departed";"LHBP";"Boeing 737-800 (winglets)";-3
"35";"KLM";"KL 1693";2021-10-20 06:55:00;2021-10-20 06:52:00;"Departed";"LPPT";"Boeing 737-800 (winglets)";-3
"36";"KLM";"KL 1021";2021-11-12 14:45:00;2021-11-12 15:00:00;"Departed";"EGLL";"Boeing 737-800 (winglets)";15
"37";"KLM";"KL 1477";2021-11-12 15:00:00;2021-11-12 15:05:00;"Departed";"EGPF";"Boeing 737-800 (winglets)";5
"38";"KLM";"KL 937";2021-11-12 15:00:00;2021-11-12 15:06:00;"Departed";"EIDW";"Embraer EMB 190";6
"39";"KLM";"KL 1417";2021-11-12 15:05:00;2021-11-12 15:11:00;"Departed";"LFLL";"Embraer EMB 190";6
"40";"KLM";"KL 1357";2021-11-12 15:15:00;2021-11-12 15:15:00;"Departed";"LKPR";"Embraer EMB 175";0
"41";"KLM";"KL 2666";2021-11-12 15:10:00;2021-11-12 15:16:00;"Departed";"LIBD";"Boeing 737-700 (winglets)";6
"42";"KLM";"KL 1335";2021-11-12 15:15:00;2021-11-12 15:16:00;"Departed";"EKYT";"295";1
"43";"KLM";"KL 947";2021-11-12 15:20:00;2021-11-12 15:17:00;"Departed";"EGAC";"Embraer EMB 190";-3
"44";"KLM";"KL 1769";2021-11-12 15:10:00;2021-11-12 15:18:00;"Departed";"EDDF";"Embraer EMB 190";8
"45";"KLM";"KL 1079";2021-11-12 15:20:00;2021-11-12 15:21:00;"Departed";"EGCC";"Boeing 737-700 (winglets)";1
"46";"KLM";"KL 989";2021-11-12 15:30:00;2021-11-12 15:31:00;"Departed";"EGLC";"Embraer EMB 190";1
"47";"KLM";"KL 963";2021-11-12 15:30:00;2021-11-12 15:32:00;"Departed";"EGNT";"Embraer EMB 190";2
"48";"KLM";"KL 1549";2021-11-12 15:35:00;2021-11-12 15:32:00;"Departed";"EGNM";"Embraer EMB 190";-3
"49";"KLM";"KL 1537";2021-11-12 15:35:00;2021-11-12 15:34:00;"Departed";"EGNV";"Embraer EMB 190";-1
"50";"KLM";"KL 1489";2021-11-12 15:40:00;2021-11-12 15:36:00;"Departed";"EGNJ";"Embraer EMB 190";-4
"51";"KLM";"KL 1875";2021-11-12 15:40:00;2021-11-12 15:40:00;"Departed";"EDDS";"Embraer EMB 190";0
"52";"KLM";"KL 1431";2021-11-12 15:40:00;2021-11-12 15:40:00;"Departed";"EGBB";"Embraer EMB 190";0
"53";"KLM";"KL 919";2021-11-12 15:40:00;2021-11-12 15:41:00;"Departed";"EGHI";"Embraer EMB 190";1
"54";"KLM";"KL 1347";2021-11-12 15:45:00;2021-11-12 15:42:00;"Departed";"EKBI";"E295";-3
"55";"KLM";"KL 1063";2021-11-12 15:40:00;2021-11-12 15:44:00;"Departed";"EGFF";"Embraer EMB 175";4
"56";"KLM";"KL 1831";2021-11-12 15:45:00;2021-11-12 15:45:00;"Departed";"EDDB";"Embraer EMB 175";0
"57";"KLM";"KL 1911";2021-11-12 15:45:00;2021-11-12 15:46:00;"Departed";"EDDV";"Embraer EMB 175";1
"58";"KLM";"KL 1783";2021-11-12 15:50:00;2021-11-12 15:47:00;"Departed";"EDDH";"Boeing 737-700 (winglets)";-3
"59";"KLM";"KL 1887";2021-11-12 15:45:00;2021-11-12 15:47:00;"Departed";"EDDN";"Embraer EMB 175";2
"60";"KLM";"KL 1731";2021-11-12 15:45:00;2021-11-12 15:48:00;"Departed";"EBBR";"Embraer EMB 190";3
"61";"KLM";"KL 1183";2021-11-12 15:25:00;2021-11-12 15:24:00;"Departed";"ESSL";"Embraer EMB 190";-1
"62";"KLM";"KL 1133";2021-11-12 15:50:00;2021-11-12 15:51:00;"Departed";"EKCH";"Boeing 737-800 (winglets)";1
"63";"KLM";"KL 1745";2021-11-12 15:50:00;2021-11-12 15:51:00;"Departed";"ELLX";"Embraer EMB 175";1
"64";"KLM";"KL 1243";2021-11-12 15:35:00;2021-11-12 15:54:00;"Departed";"LFPG";"Boeing 737-800 (winglets)";19
"65";"KLM";"KL 1993";2021-10-14 07:25:00;2021-10-14 07:21:00;"Departed";"EPKK";"Embraer EMB 190";-4
"66";"KLM";"KL 1651";2021-10-14 07:10:00;2021-10-14 07:22:00;"Departed";"LIPZ";"Boeing 737-900 (winglets)";12
"67";"KLM";"KL 1301";2021-10-14 07:15:00;2021-10-14 07:23:00;"Departed";"LFBO";"Boeing 737-700 (winglets)";8
"68";"KLM";"KL 2651";2021-10-14 07:20:00;2021-10-14 07:24:00;"Departed";"LEMG";"Boeing 737-800 (winglets)";4
"69";"KLM";"KL 1143";2021-10-14 07:20:00;2021-10-14 07:25:00;"Departed";"ENGM";"Embraer EMB 190";5
"70";"KLM";"KL 1413";2021-10-14 07:20:00;2021-10-14 07:20:00;"Departed";"LFLL";"Boeing 737-800 (winglets)";0
"71";"KLM";"KL 1869";2021-10-14 07:15:00;2021-10-14 07:28:00;"Departed";"EDDS";"Embraer EMB 175";13
"72";"KLM";"KL 1917";2021-10-14 07:30:00;2021-10-14 07:29:00;"Departed";"EPGD";"295";-1
"73";"KLM";"KL 6074";2021-10-14 07:15:00;2021-10-14 07:29:00;"Departed";"KATL";"Airbus A330-300";14
"74";"KLM";"KL 1385";2021-10-14 07:30:00;2021-10-14 07:34:00;"Departed";"UKBB";"Boeing 737-800 (winglets)";4
"75";"KLM";"KL 1723";2021-10-14 07:15:00;2021-10-14 07:36:00;"Departed";"EBBR";"Boeing 737-700 (winglets)";21
"76";"KLM";"KL 1315";2021-10-14 07:25:00;2021-10-14 07:39:00;"Departed";"LFBD";"Boeing 737-700 (winglets)";14
"77";"KLM";"KL 1905";2021-10-14 07:25:00;2021-10-14 07:43:00;"Departed";"LYBE";"Boeing 737-700 (winglets)";18
"78";"KLM";"KL 1641";2021-10-14 07:35:00;2021-10-14 07:43:00;"Departed";"LIRQ";"Embraer EMB 190";8
"79";"KLM";"KL 1555";2021-10-14 07:35:00;2021-10-14 07:43:00;"Departed";"LIMF";"Embraer EMB 175";8
"80";"KLM";"KL 1601";2021-10-14 07:35:00;2021-10-14 07:44:00;"Departed";"LIRF";"Boeing 737-800 (winglets)";9
"81";"KLM";"KL 1443";2021-10-14 07:35:00;2021-10-14 07:49:00;"Departed";"EGPD";"Embraer EMB 190";14
"82";"KLM";"KL 661";2021-10-14 07:50:00;2021-10-14 07:49:00;"Departed";"KIAH";"Boeing 787";-1
"83";"KLM";"KL 1753";2021-10-14 07:30:00;2021-10-14 07:49:00;"Departed";"EDDW";"Embraer EMB 175";19
"84";"KLM";"KL 1701";2021-10-14 07:30:00;2021-10-14 07:50:00;"Departed";"LEMD";"Boeing 737-800 (winglets)";20
"85";"KLM";"KL 1473";2021-10-14 07:25:00;2021-10-14 07:50:00;"Departed";"EGPF";"Boeing 737-800";25
"86";"KLM";"KL 1793";2021-10-14 07:40:00;2021-10-14 07:51:00;"Departed";"EDDM";"Boeing 737-800 (winglets)";11
"87";"KLM";"KL 1373";2021-10-14 07:30:00;2021-10-14 07:52:00;"Departed";"LROP";"Boeing 737-700 (winglets)";22
"88";"KLM";"KL 1739";2021-10-14 07:30:00;2021-10-14 07:54:00;"Departed";"ELLX";"Embraer EMB 175";24
"89";"KLM";"KL 605";2021-10-14 07:50:00;2021-10-14 07:57:00;"Departed";"KSFO";"Boeing 787-9 Dreamliner";7
"90";"KLM";"KL 1883";2021-10-14 07:30:00;2021-10-14 07:59:00;"Departed";"EDDN";"Embraer EMB 175";29
"91";"KLM";"KL 601";2021-10-14 07:50:00;2021-10-14 07:59:00;"Departed";"KLAX";"Boeing 777-200";9
"92";"KLM";"KL 1957";2021-10-14 07:40:00;2021-10-14 07:59:00;"Departed";"LSZH";"Boeing 737-800 (winglets)";19
"93";"KLM";"KL 655";2021-10-14 07:55:00;2021-10-14 07:59:00;"Departed";"KMSP";"Boeing 787-9 Dreamliner";4
"94";"KLM";"KL 1927";2021-10-14 07:40:00;2021-10-14 07:59:00;"Departed";"LSGG";"Boeing 737-700 (winglets)";19
"95";"KLM";"KL 749";2021-10-14 07:50:00;2021-10-14 08:00:00;"Departed";"SKBO";"Boeing 787-9 Dreamliner";10
"96";"KLM";"KL 1363";2021-10-14 07:40:00;2021-10-14 08:01:00;"Departed";"EPWA";"Embraer EMB 175";21
"97";"KLM";"KL 1353";2021-10-14 07:40:00;2021-10-14 08:04:00;"Departed";"LKPR";"Boeing 737-800 (winglets)";24
"98";"KLM";"KL 945";2021-10-14 07:45:00;2021-10-14 08:06:00;"Departed";"EIDW";"Boeing 737-800 (winglets)";21
"99";"KLM";"KL 1167";2021-10-14 07:50:00;2021-10-14 08:07:00;"Departed";"EFHK";"Boeing 737-800 (winglets)";17
"100";"KLM";"KL 1199";2021-10-14 08:00:00;2021-10-14 08:07:00;"Departed";"ENZV";"Embraer EMB 190";7
"101";"KLM";"KL 2003";2021-10-14 07:30:00;2021-10-14 08:07:00;"Departed";"LFPG";"Airbus A320-100/200";37
"102";"KLM";"KL 515";2021-10-14 07:50:00;2021-10-14 08:11:00;"Departed";"HTZA";"Boeing 787";21
"103";"KLM";"KL 1903";2021-10-14 08:05:00;2021-10-14 08:11:00;"Departed";"EDDV";"Embraer EMB 190";6
"104";"KLM";"KL 1279";2021-10-14 07:45:00;2021-10-14 08:12:00;"Departed";"EGPH";"Boeing 737-900 (winglets)";27
"105";"KLM";"KL 1803";2021-10-14 08:05:00;2021-10-14 08:12:00;"Departed";"LDDU";"Embraer EMB 190";7
"106";"KLM";"KL 6027";2021-10-14 08:05:00;2021-10-14 08:12:00;"Departed";"KSLC";"Airbus A330-200";7
"107";"KLM";"KL 751";2021-10-14 08:00:00;2021-10-14 08:14:00;"Departed";"SEQM";"Boeing 777-300ER";14
"108";"KLM";"KL 1945";2021-10-14 08:00:00;2021-10-14 08:14:00;"Departed";"LDSP";"Boeing 737-800 (winglets)";14
"109";"KLM";"KL 1127";2021-10-14 07:45:00;2021-10-14 08:17:00;"Departed";"EKCH";"Boeing 737-800";32
"110";"KLM";"KL 1155";2021-10-14 07:50:00;2021-10-14 08:17:00;"Departed";"ESGG";"Embraer EMB 190";27
"111";"KLM";"KL 3077";2021-10-14 08:15:00;2021-10-14 08:18:00;"Departed";"LBSF";"Airbus A319";3
"112";"KLM";"KL 1987";2021-10-14 08:15:00;2021-10-14 08:18:00;"Departed";"LFSB";"Embraer EMB 190";3
"113";"KLM";"KL 1343";2021-10-14 08:15:00;2021-10-14 08:21:00;"Departed";"EKBI";"Embraer EMB 190";6
"114";"KLM";"KL 1511";2021-10-14 08:20:00;2021-10-14 08:21:00;"Departed";"LEVC";"Embraer EMB 190";1
"115";"KLM";"KL 1423";2021-10-14 08:00:00;2021-10-14 08:22:00;"Departed";"EGBB";"Boeing 737-900 (winglets)";22
"116";"KLM";"KL 1669";2021-10-14 08:20:00;2021-10-14 08:23:00;"Departed";"LEBL";"Boeing 737-800";3
"117";"KLM";"KL 1541";2021-10-14 08:20:00;2021-10-14 08:23:00;"Departed";"EGNM";"Embraer EMB 190";3
"118";"KLM";"KL 1331";2021-10-14 08:15:00;2021-10-14 08:24:00;"Departed";"EKYT";"Embraer EMB 175";9
"119";"KLM";"KL 1073";2021-10-14 08:05:00;2021-10-14 08:27:00;"Departed";"EGCC";"Boeing 737-800 (winglets)";22
"120";"KLM";"KL 1629";2021-10-14 08:20:00;2021-10-14 08:28:00;"Departed";"LIMC";"Boeing 737-900 (winglets)";8
"121";"KLM";"KL 953";2021-10-14 08:20:00;2021-10-14 08:29:00;"Departed";"EGNT";"Embraer EMB 190";9
"122";"KLM";"KL 987";2021-10-14 08:35:00;2021-10-14 08:35:00;"Departed";"EGLC";"Embraer EMB 190";0
"123";"KLM";"KL 6020";2021-10-14 08:35:00;2021-10-14 08:36:00;"Departed";"KJFK";"Airbus A330-900";1
"124";"KLM";"KL 1009";2021-10-14 08:15:00;2021-10-14 08:37:00;"Departed";"EGLL";"Boeing 737-800 (winglets)";22
"125";"KLM";"KL 1823";2021-10-14 08:15:00;2021-10-14 08:40:00;"Departed";"EDDB";"Boeing 737-800 (winglets)";25
"126";"KLM";"KL 1109";2021-10-14 08:40:00;2021-10-14 08:40:00;"Departed";"ESSA";"Boeing 737-800 (winglets)";0
"127";"KLM";"KL 791";2021-10-14 08:35:00;2021-10-14 08:43:00;"Departed";"SBGR";"Boeing 777-300ER";8
"128";"KLM";"KL 1583";2021-10-14 08:40:00;2021-10-14 08:46:00;"Departed";"LIPE";"Embraer EMB 190";6
"129";"KLM";"KL 1253";2021-10-14 08:45:00;2021-10-14 08:49:00;"Departed";"LFMN";"Boeing 737-800 (winglets)";4
"130";"KLM";"KL 6051";2021-10-14 08:45:00;2021-10-14 08:51:00;"Departed";"KDTW";"Airbus A350-900";6
"131";"KLM";"KL 6075";2021-10-14 08:45:00;2021-10-14 08:52:00;"Departed";"KATL";"Airbus A350-900";7
"132";"KLM";"KL 3393";2021-10-14 09:00:00;2021-10-14 08:57:00;"Departed";"LEMD";"Boeing 737-800";-3
"133";"KLM";"KL 1779";2021-10-14 08:45:00;2021-10-14 08:58:00;"Departed";"EDDH";"Embraer EMB 190";13
"134";"KLM";"KL 1855";2021-10-14 09:00:00;2021-10-14 09:01:00;"Departed";"EDDL";"Embraer EMB 190";1
"135";"KLM";"KL 6033";2021-10-14 09:05:00;2021-10-14 09:06:00;"Departed";"KSEA";"Airbus A330-900";1
"136";"KLM";"KL 2017";2021-11-01 18:10:00;2021-11-01 18:10:00;"Departed";"LFPG";"Airbus A320-100/200";0
"137";"KLM";"KL 991";2021-11-01 17:20:00;2021-11-01 17:21:00;"Departed";"EGLC";"Embraer EMB 190";1
"138";"KLM";"KL 1027";2021-11-01 17:50:00;2021-11-01 17:58:00;"Departed";"EGLL";"Boeing 737-700 (winglets)";8
"139";"KLM";"KL 1245";2021-11-01 17:10:00;2021-11-01 17:20:00;"Departed";"LFPG";"Boeing 737-800 (winglets)";10
"140";"KLM";"KL 2717";2021-11-01 19:00:00;2021-11-01 19:01:00;"Departed";"LROP";"Airbus A318";1
"141";"KLM";"KL 1021";2022-01-08 14:45:00;2022-01-08 14:59:00;"Departed";"EGLL";"Boeing 737-800 (winglets)";14
"142";"KLM";"KL 1285";2022-01-08 14:50:00;2022-01-08 14:52:00;"Departed";"EGPH";"Boeing 737-700 (winglets)";2
"143";"KLM";"KL 937";2022-01-08 15:00:00;2022-01-08 15:03:00;"Departed";"EIDW";"Embraer EMB 190";3
"144";"KLM";"KL 1447";2022-01-08 15:10:00;2022-01-08 15:11:00;"Departed";"EGPD";"Embraer EMB 175";1
"145";"KLM";"KL 1189";2022-01-08 14:30:00;2022-01-08 14:42:00;"Departed";"ENBR";"Boeing 737-800 (winglets)";12
"146";"KLM";"KL 2651";2022-01-08 14:50:00;2022-01-08 15:03:00;"Departed";"LEMG";"Boeing 737-800 (winglets)";13
"147";"KLM";"KL 1357";2022-01-08 15:15:00;2022-01-08 15:17:00;"Departed";"LKPR";"Embraer 195-E2";2
"148";"KLM";"KL 1335";2022-01-08 15:15:00;2022-01-08 15:12:00;"Departed";"EKYT";"Embraer EMB 175";-3
"149";"KLM";"KL 1417";2022-01-08 15:05:00;2022-01-08 15:06:00;"Departed";"LFLL";"Embraer EMB 175";1
"150";"KLM";"KL 1551";2021-10-15 19:15:00;2021-10-15 19:18:00;"Departed";"EGNM";"Embraer EMB 190";3
"151";"KLM";"KL 1057";2021-10-15 20:00:00;2021-10-15 19:55:00;"Departed";"EGGD";"Embraer EMB 175";-5
"152";"KLM";"KL 8990";2021-10-15 20:25:00;2021-10-15 20:29:00;"Departed";"MMMX";"Boeing 787-9 Dreamliner";4
"153";"KLM";"KL 1733";2021-10-15 19:30:00;2021-10-15 19:30:00;"Departed";"EBBR";"Embraer EMB 190";0
"154";"KLM";"KL 1789";2021-10-15 18:45:00;2021-10-15 19:31:00;"Departed";"EDDH";"Boeing 737-800 (winglets)";46
"155";"KLM";"KL 1863";2021-10-15 19:35:00;2021-10-15 19:30:00;"Departed";"EDDL";"Embraer EMB 190";-5
"156";"KLM";"KL 1801";2021-10-15 19:25:00;2021-10-15 19:39:00;"Departed";"EDDM";"Boeing 737-800 (winglets)";14
"157";"KLM";"KL 1891";2021-10-15 19:20:00;2021-10-15 19:23:00;"Departed";"EDDN";"Embraer EMB 175";3
"158";"KLM";"KL 1083";2021-10-15 19:30:00;2021-10-15 19:34:00;"Departed";"EGCC";"Boeing 737-800 (winglets)";4
"159";"KLM";"KL 965";2021-10-15 20:15:00;2021-10-15 20:13:00;"Departed";"EGNT";"Embraer EMB 190";-2
"160";"KLM";"KL 1451";2021-10-15 19:35:00;2021-10-15 19:38:00;"Departed";"EGPD";"Embraer EMB 175";3
"161";"KLM";"KL 1481";2021-10-15 19:40:00;2021-10-15 19:43:00;"Departed";"EGPF";"Embraer EMB 190";3
"162";"KLM";"KL 1293";2021-10-15 19:10:00;2021-10-15 19:24:00;"Departed";"EGPH";"Boeing 737-800 (winglets)";14
"163";"KLM";"KL 939";2021-10-15 19:45:00;2021-10-15 19:51:00;"Departed";"EIDW";"Boeing 737-800 (winglets)";6
"164";"KLM";"KL 1349";2021-10-15 19:35:00;2021-10-15 19:40:00;"Departed";"EKBI";"295";5
"165";"KLM";"KL 1337";2021-10-15 19:30:00;2021-10-15 19:37:00;"Departed";"EKYT";"Embraer EMB 190";7
"166";"KLM";"KL 1749";2021-10-15 19:25:00;2021-10-15 19:24:00;"Departed";"ELLX";"Embraer EMB 175";-1
"167";"KLM";"KL 1163";2021-10-15 19:20:00;2021-10-15 19:20:00;"Departed";"ESGG";"Boeing 737-700";0
"168";"KLM";"KL 1319";2021-10-15 19:10:00;2021-10-15 19:17:00;"Departed";"LFBD";"Embraer EMB 190";7
"169";"KLM";"KL 1359";2021-10-15 19:30:00;2021-10-15 19:43:00;"Departed";"LKPR";"Boeing 737-800 (winglets)";13
"170";"KLM";"KL 461";2021-10-15 19:05:00;2021-10-15 19:17:00;"Departed";"LLBG";"Boeing 737-900 (winglets)";12
"171";"KLM";"KL 855";2021-10-15 19:55:00;2021-10-15 20:03:00;"Departed";"RKSI";"Boeing 777-200";8
"172";"KLM";"KL 905";2021-10-15 19:15:00;2021-10-15 19:39:00;"Departed";"UUEE";"Boeing 737-800 (winglets)";24
"173";"KLM";"KL 819";2021-10-15 19:35:00;2021-10-15 19:44:00;"Departed";"VTBS";"Boeing 787-9 Dreamliner";9
"174";"KLM";"KL 1379";2021-10-15 19:00:00;2021-10-15 19:40:00;"Departed";"LROP";"Boeing 737-800 (winglets)";40
"175";"KLM";"KL 1595";2021-10-15 19:10:00;2021-10-15 19:20:00;"Departed";"LIPE";"Embraer EMB 190";10
"176";"KLM";"KL 2017";2021-10-18 16:40:00;2021-10-18 16:50:00;"Departed";"LFPG";"Airbus A319";10
"177";"KLM";"KL 2569";2021-10-18 16:30:00;2021-10-18 16:40:00;"Departed";"LICC";"Boeing 737-800 (winglets)";10
"178";"KLM";"KL 991";2021-10-18 15:30:00;2021-10-18 15:29:00;"Departed";"EGLC";"Embraer EMB 190";-1
"179";"KLM";"KL 643";2021-10-18 15:55:00;2021-10-18 16:11:00;"Departed";"KJFK";"Boeing 787-9 Dreamliner";16
"180";"KLM";"KL 2643";2021-10-18 14:40:00;2021-10-18 15:34:00;"Departed";"LEAL";"Boeing 737-800 (winglets)";54
"181";"KLM";"KL 2520";2021-10-18 15:50:00;2021-10-18 16:02:00;"Departed";"LPPT";"Boeing 737-800 (winglets)";12
"182";"KLM";"KL 947";2021-11-07 15:20:00;2021-11-07 15:25:00;"Departed";"EGAC";"Embraer EMB 175";5
"183";"KLM";"KL 1079";2021-11-07 15:20:00;2021-11-07 15:28:00;"Departed";"EGCC";"Boeing 737-800 (winglets)";8
"184";"KLM";"KL 1477";2021-11-07 15:05:00;2021-11-07 15:26:00;"Departed";"EGPF";"Boeing 737-800 (winglets)";21
"185";"KLM";"KL 963";2021-11-07 15:30:00;2021-11-07 15:29:00;"Departed";"EGNT";"Boeing 737-700 (winglets)";-1
"186";"KLM";"KL 1489";2021-11-07 15:40:00;2021-11-07 15:39:00;"Departed";"EGNJ";"Embraer EMB 175";-1
"187";"KLM";"KL 2651";2021-11-07 15:30:00;2021-11-07 15:40:00;"Departed";"LEMG";"Boeing 737-800";10
"188";"KLM";"KL 1875";2021-11-07 15:40:00;2021-11-07 15:40:00;"Departed";"EDDS";"Embraer EMB 190";0
"189";"KLM";"KL 1053";2021-11-07 15:40:00;2021-11-07 15:41:00;"Departed";"EGGD";"Embraer EMB 175";1
"190";"KLM";"KL 1523";2021-11-07 15:35:00;2021-11-07 15:41:00;"Departed";"EGSH";"Embraer EMB 175";6
"191";"KLM";"KL 1243";2021-11-07 15:35:00;2021-11-07 15:43:00;"Departed";"LFPG";"Boeing 737-800 (winglets)";8
"192";"KLM";"KL 1431";2021-11-07 15:40:00;2021-11-07 15:43:00;"Departed";"EGBB";"Embraer EMB 190";3
"193";"KLM";"KL 2004";2021-11-07 15:35:00;2021-11-07 15:44:00;"Departed";"LFML";"Bombardier CRJ";9
"194";"KLM";"KL 1063";2021-11-07 15:40:00;2021-11-07 15:45:00;"Departed";"EGFF";"Embraer EMB 175";5
"195";"KLM";"KL 919";2021-11-07 15:40:00;2021-11-07 15:43:00;"Departed";"EGHI";"Embraer EMB 175";3
"196";"KLM";"KL 1831";2021-11-07 15:45:00;2021-11-07 15:47:00;"Departed";"EDDB";"Embraer EMB 190";2
"197";"KLM";"KL 1911";2021-11-07 15:45:00;2021-11-07 15:47:00;"Departed";"EDDV";"Embraer EMB 175";2
"198";"KLM";"KL 2557";2021-11-07 15:30:00;2021-11-07 15:50:00;"Departed";"LOWI";"Boeing 737-800 (winglets)";20
"199";"KLM";"KL 1731";2021-11-07 15:45:00;2021-11-07 15:50:00;"Departed";"EBBR";"Embraer EMB 190";5
"200";"KLM";"KL 1783";2021-11-07 15:50:00;2021-11-07 15:51:00;"Departed";"EDDH";"Embraer EMB 175";1
"201";"KLM";"KL 1133";2021-11-07 15:50:00;2021-11-07 15:52:00;"Departed";"EKCH";"Boeing 737-800 (winglets)";2
"202";"KLM";"KL 1745";2021-11-07 15:50:00;2021-11-07 15:53:00;"Departed";"ELLX";"Embraer EMB 175";3
"203";"KLM";"KL 1549";2021-11-07 15:35:00;2021-11-07 15:55:00;"Departed";"EGNM";"Embraer EMB 175";20
"204";"KLM";"KL 1183";2021-11-07 15:25:00;2021-11-07 15:55:00;"Departed";"ESSL";"Embraer EMB 190";30
"205";"KLM";"KL 2673";2021-11-07 15:30:00;2021-11-07 15:58:00;"Departed";"LEPA";"Boeing 737-800 (winglets)";28
"206";"KLM";"KL 617";2021-11-07 16:05:00;2021-11-07 16:01:00;"Departed";"KBOS";"Airbus A330-300";-4
"207";"KLM";"KL 2530";2021-11-07 15:45:00;2021-11-07 16:03:00;"Departed";"BIKF";"Boeing 737-800";18
"208";"KLM";"KL 1675";2021-11-07 15:55:00;2021-11-07 16:04:00;"Departed";"LEBL";"Boeing 737-700 (winglets)";9
"209";"KLM";"KL 1887";2021-11-07 15:45:00;2021-11-07 16:00:00;"Departed";"EDDN";"Embraer EMB 175";15
