"";"airline";"number";"scheduledTime";"actualTime";"status";"arrivalAirport";"aircraft";"diffMins"
"149";"Lufthansa";"LH 1003";2021-10-10 06:05:00;2021-10-10 06:07:00;"Departed";"EDDF";"Airbus A319";2
"150";"Lufthansa";"LH 2301";2021-10-10 06:50:00;2021-10-10 06:47:00;"Departed";"EDDM";"Canadair CRJ 900NG";-3
"151";"Lufthansa";"LH 2309";2022-01-12 17:50:00;2022-01-12 17:49:00;"Departed";"EDDM";"Canadair CRJ 900";-1
"152";"Lufthansa";"LH 2307";2021-11-01 15:55:00;2021-11-01 16:06:00;"Departed";"EDDM";"Airbus A320-100/200";11
"153";"Lufthansa";"LH 2309";2021-11-08 17:50:00;2021-11-08 17:48:00;"Departed";"EDDM";"Canadair CRJ 900NG";-2
"154";"Lufthansa";"LH 1003";2021-11-05 06:40:00;2021-11-05 06:40:00;"Departed";"EDDF";"Airbus A320-100/200";0
"155";"Lufthansa";"LH 2311";2021-11-05 06:00:00;2021-11-05 05:58:00;"Departed";"EDDM";"Airbus A320-100/200";-2
"156";"Lufthansa";"LH 2305";2021-10-18 13:40:00;2021-10-18 13:52:00;"Departed";"EDDM";"Canadair CRJ 900";12
"157";"Lufthansa";"LH 993";2021-11-01 13:45:00;2021-11-01 13:48:00;"Departed";"EDDF";"Airbus A320-200 (Sharklets)";3
"158";"Lufthansa";"LH 987";2021-11-01 09:55:00;2021-11-01 10:29:00;"Departed";"EDDF";"Embraer EMB 195";34
"159";"Lufthansa";"LH 2303";2021-11-01 09:55:00;2021-11-01 10:11:00;"Departed";"EDDM";"Embraer 195";16
"160";"Lufthansa";"LH 989";2021-10-29 09:15:00;2021-10-29 09:30:00;"Departed";"EDDF";"Airbus A320 NEO";15
"161";"Lufthansa";"LH 2309";2021-11-05 17:50:00;2021-11-05 17:51:00;"Departed";"EDDM";"Canadair CRJ 900NG";1
"162";"Lufthansa";"LH 999";2021-11-05 18:35:00;2021-11-05 18:29:00;"Departed";"EDDF";"Canadair CRJ 900NG";-6
"163";"Lufthansa";"LH 2303";2021-12-29 09:50:00;2021-12-29 09:48:00;"Departed";"EDDM";"Airbus A320-100/200";-2
"164";"Lufthansa";"LH 989";2021-12-29 09:55:00;2021-12-29 10:02:00;"Departed";"EDDF";"Airbus A320-200 (Sharklets)";7
"165";"Lufthansa";"LH 2305";2021-10-25 13:40:00;2021-10-25 13:56:00;"Departed";"EDDM";"Canadair CRJ 900NG";16
"166";"Lufthansa";"LH 2311";2022-01-11 06:10:00;2022-01-11 06:09:00;"Departed";"EDDM";"Airbus A320-100/200";-1
"167";"Lufthansa";"LH 2305";2021-10-20 13:40:00;2021-10-20 14:01:00;"Departed";"EDDM";"Airbus A319";21
"168";"Lufthansa";"LH 2311";2021-12-28 06:00:00;2021-12-28 05:56:00;"Departed";"EDDM";"Airbus A320-100/200";-4
"169";"Lufthansa";"LH 2305";2021-12-28 12:25:00;2021-12-28 12:28:00;"Departed";"EDDM";"Canadair CRJ 900NG";3
"170";"Lufthansa";"LH 2307";2021-10-27 15:35:00;2021-10-27 15:48:00;"Departed";"EDDM";"Canadair CRJ 900NG";13
"171";"Lufthansa";"LH 999";2021-11-10 18:35:00;2021-11-10 18:29:00;"Departed";"EDDF";"Canadair CRJ 900";-6
"172";"Lufthansa";"LH 2309";2021-11-03 17:50:00;2021-11-03 17:52:00;"Departed";"EDDM";"Canadair CRJ 900NG";2
"173";"Lufthansa";"LH 999";2021-11-03 18:35:00;2021-11-03 18:41:00;"Departed";"EDDF";"Canadair CRJ 900NG";6
"174";"Lufthansa";"LH 989";2021-10-20 09:15:00;2021-10-20 09:20:00;"Departed";"EDDF";"Airbus A319";5
"175";"Lufthansa";"LH 993";2021-10-31 13:45:00;2021-10-31 13:39:00;"Departed";"EDDF";"Airbus A319";-6
"176";"Lufthansa";"LH 997";2021-12-30 17:35:00;2021-12-30 17:24:00;"Departed";"EDDF";"Airbus A319";-11
"177";"Lufthansa";"LH 1003";2021-11-09 06:40:00;2021-11-09 06:54:00;"Departed";"EDDF";"Airbus A320-200 (Sharklets)";14
"178";"Lufthansa";"LH 2311";2021-11-09 06:00:00;2021-11-09 06:01:00;"Departed";"EDDM";"Airbus A320-100/200";1
"179";"Lufthansa";"LH 989";2021-10-18 09:15:00;2021-10-18 09:52:00;"Departed";"EDDF";"Airbus A320 NEO";37
"180";"Lufthansa";"LH 987";2021-11-09 09:55:00;2021-11-09 10:22:00;"Departed";"EDDF";"Canadair CRJ 900NG";27
"181";"Lufthansa";"LH 987";2021-11-05 09:55:00;2021-11-05 10:01:00;"Departed";"EDDF";"Embraer EMB 195";6
"182";"Lufthansa";"LH 2303";2021-11-05 09:50:00;2021-11-05 09:49:00;"Departed";"EDDM";"Embraer EMB 195";-1
"183";"Lufthansa";"LH 2305";2021-10-26 13:40:00;2021-10-26 14:04:00;"Departed";"EDDM";"Airbus A319";24
"184";"Lufthansa";"LH 993";2022-01-10 13:45:00;2022-01-10 13:42:00;"Departed";"EDDF";"Airbus A320-100/200";-3
"185";"Lufthansa";"LH 2307";2021-10-15 15:35:00;2021-10-15 15:42:00;"Departed";"EDDM";"Canadair CRJ 900";7
"186";"Lufthansa";"LH 997";2021-10-15 16:30:00;2021-10-15 16:35:00;"Departed";"EDDF";"Airbus A320-200 (Sharklets)";5
"187";"Lufthansa";"LH 989";2021-12-27 09:55:00;2021-12-27 10:18:00;"Departed";"EDDF";"Airbus A320-100/200";23
"188";"Lufthansa";"LH 2303";2021-12-27 09:55:00;2021-12-27 09:54:00;"Departed";"EDDM";"Airbus A320";-1
"189";"Lufthansa";"LH 989";2022-01-13 09:55:00;2022-01-13 10:17:00;"Departed";"EDDF";"Airbus A319";22
